"","season","round.roundNumber","venue.name","full_name","team.name","starting_position","is_home","opponent","kicks","goals","behinds","handballs","disposals","timeOnGroundPercentage","extendedStats.centreBounceAttendances","extendedStats.kickins","extendedStats.kickinsPlayon"
"2225",2023,6,"GMHBA Stadium","Esava Ratugolea","Geelong Cats","Back","Home","Sydney Swans",6,0,0,5,11,92,0,0,0
"2226",2023,6,"GMHBA Stadium","Jeremy Cameron","Geelong Cats","Forward","Home","Sydney Swans",12,5,0,5,17,97,0,0,0
"2227",2023,6,"GMHBA Stadium","Brad Close","Geelong Cats","Forward","Home","Sydney Swans",8,2,1,7,15,84,0,0,0
"2228",2023,6,"GMHBA Stadium","Jack Bowes","Geelong Cats","INT","Home","Sydney Swans",14,0,1,5,19,74,0,0,0
"2229",2023,6,"GMHBA Stadium","Oliver Henry","Geelong Cats","INT","Home","Sydney Swans",5,2,1,6,11,86,0,0,0
"2230",2023,6,"GMHBA Stadium","Gary Rohan","Geelong Cats","Forward","Home","Sydney Swans",8,1,4,3,11,80,0,0,0
"2231",2023,6,"GMHBA Stadium","Sam Simpson","Geelong Cats","Ruck","Home","Sydney Swans",7,2,1,7,14,78,0,0,0
"2232",2023,6,"GMHBA Stadium","Will Gould","Sydney Swans","SUB","Away","Geelong Cats",2,0,0,1,3,42,0,0,0
"2233",2023,6,"GMHBA Stadium","Errol Gulden","Sydney Swans","Forward","Away","Geelong Cats",16,0,3,0,16,90,7,0,0
"2234",2023,6,"GMHBA Stadium","Will Hayward","Sydney Swans","Forward","Away","Geelong Cats",6,2,0,2,8,84,0,0,0
"2235",2023,6,"GMHBA Stadium","Isaac Heeney","Sydney Swans","Forward","Away","Geelong Cats",9,1,0,5,14,86,4,0,0
"2236",2023,6,"GMHBA Stadium","Peter Ladhams","Sydney Swans","Ruck","Away","Geelong Cats",11,0,0,3,14,74,21,0,0
"2237",2023,6,"GMHBA Stadium","Jake Lloyd","Sydney Swans","Back","Away","Geelong Cats",14,0,0,5,19,86,0,4,4
"2238",2023,6,"GMHBA Stadium","Logan McDonald","Sydney Swans","Forward","Away","Geelong Cats",4,0,0,1,5,76,0,0,0
"2239",2023,6,"GMHBA Stadium","Justin McInerney","Sydney Swans","INT","Away","Geelong Cats",3,0,0,5,8,65,0,0,0
"2240",2023,6,"GMHBA Stadium","Hayden McLean","Sydney Swans","INT","Away","Geelong Cats",6,0,0,7,13,75,8,0,0
"2241",2023,6,"GMHBA Stadium","Braeden Campbell","Sydney Swans","Back","Away","Geelong Cats",11,0,0,7,18,89,0,1,1
"2242",2023,6,"GMHBA Stadium","Robbie Fox","Sydney Swans","Back","Away","Geelong Cats",6,0,0,11,17,97,0,0,0
"2243",2023,6,"GMHBA Stadium","Nick Blakey","Sydney Swans","Back","Away","Geelong Cats",12,0,0,7,19,82,0,4,4
"2244",2023,6,"GMHBA Stadium","Ryan Clarke","Sydney Swans","Mid","Away","Geelong Cats",8,0,0,3,11,77,0,0,0
"2245",2023,6,"GMHBA Stadium","Chad Warner","Sydney Swans","Mid","Away","Geelong Cats",10,0,0,9,19,80,17,0,0
"2246",2023,6,"GMHBA Stadium","Aaron Francis","Sydney Swans","Forward","Away","Geelong Cats",6,0,1,1,7,90,0,0,0
"2247",2023,6,"GMHBA Stadium","Harry Cunningham","Sydney Swans","Back","Away","Geelong Cats",7,0,0,5,12,85,0,0,0
"2248",2023,6,"GMHBA Stadium","Oliver Florent","Sydney Swans","Back","Away","Geelong Cats",11,0,0,3,14,81,0,0,0
"2249",2023,6,"GMHBA Stadium","Callum Mills","Sydney Swans","Mid","Away","Geelong Cats",9,0,0,5,14,95,3,1,1
"2250",2023,6,"GMHBA Stadium","Tom Papley","Sydney Swans","Forward","Away","Geelong Cats",5,1,1,4,9,83,12,0,0
"2251",2023,6,"GMHBA Stadium","Luke Parker","Sydney Swans","INT","Away","Geelong Cats",11,0,0,10,21,79,21,0,0
"2252",2023,6,"GMHBA Stadium","Matt Roberts","Sydney Swans","Mid","Away","Geelong Cats",3,0,0,0,3,27,0,0,0
"2253",2023,6,"GMHBA Stadium","James Rowbottom","Sydney Swans","Mid","Away","Geelong Cats",10,0,1,3,13,70,23,0,0
"2254",2023,6,"GMHBA Stadium","Dylan Stephens","Sydney Swans","INT","Away","Geelong Cats",5,1,0,2,7,86,0,0,0
"2255",2023,6,"UTAS Stadium","Luke Breust","Hawthorn","Forward","Home","Adelaide Crows",3,0,2,4,7,77,0,0,0
"2256",2023,6,"UTAS Stadium","Tyler Brockman","Hawthorn","Forward","Home","Adelaide Crows",4,2,0,6,10,71,0,0,0
"2257",2023,6,"UTAS Stadium","Sam Frost","Hawthorn","Back","Home","Adelaide Crows",12,0,0,1,13,97,0,0,0
"2258",2023,6,"UTAS Stadium","Denver Grainger-Barras","Hawthorn","Back","Home","Adelaide Crows",2,0,0,1,3,73,0,0,0
"2259",2023,6,"UTAS Stadium","Ned Long","Hawthorn","INT","Home","Adelaide Crows",1,0,1,8,9,62,4,0,0
"2260",2023,6,"UTAS Stadium","Karl Amon","Hawthorn","Mid","Home","Adelaide Crows",12,1,0,10,22,88,0,0,0
"2261",2023,6,"UTAS Stadium","Jai Newcombe","Hawthorn","Mid","Home","Adelaide Crows",11,0,1,15,26,84,23,0,0
"2262",2023,6,"UTAS Stadium","Jack Scrimshaw","Hawthorn","SUB","Home","Adelaide Crows",3,1,0,4,7,50,0,0,0
"2263",2023,6,"UTAS Stadium","James Sicily","Hawthorn","Back","Home","Adelaide Crows",18,0,0,9,27,95,0,4,4
"2264",2023,6,"UTAS Stadium","James Worpel","Hawthorn","INT","Home","Adelaide Crows",12,1,0,9,21,77,19,0,0
"2265",2023,6,"UTAS Stadium","Blake Hardwick","Hawthorn","Back","Home","Adelaide Crows",16,0,0,6,22,90,0,7,6
"2266",2023,6,"UTAS Stadium","Changkuoth Jiath","Hawthorn","Back","Home","Adelaide Crows",12,0,0,9,21,79,0,1,0
"2267",2023,6,"UTAS Stadium","Fergus Greene","Hawthorn","Forward","Home","Adelaide Crows",7,3,0,3,10,92,0,0,0
"2268",2023,6,"UTAS Stadium","Jarman Impey","Hawthorn","Back","Home","Adelaide Crows",14,0,0,8,22,78,0,1,1
"2269",2023,6,"UTAS Stadium","Max Lynch","Hawthorn","Mid","Home","Adelaide Crows",0,0,0,2,2,34,1,0,0
"2270",2023,6,"UTAS Stadium","Cam Mackenzie","Hawthorn","Mid","Home","Adelaide Crows",5,0,0,10,15,68,7,0,0
"2271",2023,6,"UTAS Stadium","Conor Nash","Hawthorn","Mid","Home","Adelaide Crows",11,1,1,17,28,83,22,0,0
"2272",2023,6,"UTAS Stadium","Harry Morrison","Hawthorn","Forward","Home","Adelaide Crows",9,0,0,9,18,88,0,0,0
"2273",2023,6,"UTAS Stadium","Ned Reeves","Hawthorn","Ruck","Home","Adelaide Crows",1,1,0,3,4,85,24,0,0
"2274",2023,6,"UTAS Stadium","Connor Macdonald","Hawthorn","INT","Home","Adelaide Crows",11,1,1,4,15,73,0,0,0
"2275",2023,6,"UTAS Stadium","Chad Wingard","Hawthorn","Forward","Home","Adelaide Crows",6,0,0,10,16,80,0,0,0
"2276",2023,6,"UTAS Stadium","Dylan Moore","Hawthorn","Forward","Home","Adelaide Crows",5,0,2,14,19,89,4,0,0
"2277",2023,6,"UTAS Stadium","Seamus Mitchell","Hawthorn","INT","Home","Adelaide Crows",10,0,1,5,15,87,0,0,0
"2278",2023,6,"UTAS Stadium","Jordon Butts","Adelaide Crows","Back","Away","Hawthorn",5,0,0,4,9,60,0,0,0
"2279",2023,6,"UTAS Stadium","Tom Doedee","Adelaide Crows","Back","Away","Hawthorn",8,0,0,4,12,96,0,2,1
"2280",2023,6,"UTAS Stadium","Mitchell Hinge","Adelaide Crows","Back","Away","Hawthorn",11,0,0,7,18,86,0,4,4
"2281",2023,6,"UTAS Stadium","Lachlan Sholl","Adelaide Crows","Mid","Away","Hawthorn",12,1,0,11,23,81,0,0,0
"2282",2023,6,"UTAS Stadium","Rory Sloane","Adelaide Crows","INT","Away","Hawthorn",15,0,1,15,30,72,12,0,0
"2283",2023,6,"UTAS Stadium","Brodie Smith","Adelaide Crows","Back","Away","Hawthorn",15,0,0,4,19,86,0,1,1
"2284",2023,6,"UTAS Stadium","Jake Soligo","Adelaide Crows","Mid","Away","Hawthorn",18,0,1,7,25,81,7,0,0
"2285",2023,6,"UTAS Stadium","Riley Thilthorpe","Adelaide Crows","INT","Away","Hawthorn",6,0,1,6,12,60,5,0,0
"2286",2023,6,"UTAS Stadium","Taylor Walker","Adelaide Crows","Forward","Away","Hawthorn",16,4,1,4,20,79,0,0,0
"2287",2023,6,"UTAS Stadium","Reilly O'Brien","Adelaide Crows","Ruck","Away","Hawthorn",2,0,0,8,10,81,21,0,0
"2288",2023,6,"UTAS Stadium","Jordan Dawson","Adelaide Crows","Mid","Away","Hawthorn",13,1,1,11,24,86,20,0,0
"2289",2023,6,"UTAS Stadium","Rory Laird","Adelaide Crows","Mid","Away","Hawthorn",9,0,0,20,29,77,20,0,0
"2290",2023,6,"UTAS Stadium","Nick Murray","Adelaide Crows","Back","Away","Hawthorn",5,0,0,3,8,92,0,1,1
"2291",2023,6,"UTAS Stadium","Izak Rankine","Adelaide Crows","Forward","Away","Hawthorn",9,1,0,5,14,94,0,0,0
"2292",2023,6,"UTAS Stadium","Josh Rachele","Adelaide Crows","Forward","Away","Hawthorn",14,0,2,7,21,78,18,0,0
"2293",2023,6,"UTAS Stadium","Ben Keays","Adelaide Crows","Mid","Away","Hawthorn",5,0,0,7,12,83,0,0,0
"2294",2023,6,"UTAS Stadium","Luke Pedlar","Adelaide Crows","INT","Away","Hawthorn",10,1,0,5,15,64,0,0,0
"2295",2023,6,"UTAS Stadium","Lachlan Murphy","Adelaide Crows","Forward","Away","Hawthorn",6,0,0,9,15,82,0,0,0
"2296",2023,6,"UTAS Stadium","Darcy Fogarty","Adelaide Crows","Forward","Away","Hawthorn",8,3,1,3,11,90,0,0,0
"2297",2023,6,"UTAS Stadium","Chayce Jones","Adelaide Crows","Forward","Away","Hawthorn",6,0,0,3,9,89,1,0,0
"2298",2023,6,"UTAS Stadium","Ned McHenry","Adelaide Crows","SUB","Away","Hawthorn",2,0,0,0,2,26,0,0,0
"2299",2023,6,"UTAS Stadium","Max Michalanney","Adelaide Crows","Back","Away","Hawthorn",6,0,0,0,6,78,0,0,0
"2300",2023,6,"UTAS Stadium","Wayne Milera","Adelaide Crows","INT","Away","Hawthorn",4,0,0,7,11,77,0,2,1
"2301",2023,6,"Marvel Stadium","Blake Acres","Carlton","Mid","Home","St Kilda",20,0,0,16,36,86,0,0,0
"2302",2023,6,"Marvel Stadium","Alex Cincotta","Carlton","Back","Home","St Kilda",6,0,0,18,24,76,0,0,0
"2303",2023,6,"Marvel Stadium","Lachlan Cowan","Carlton","INT","Home","St Kilda",8,0,0,3,11,80,0,0,0
"2304",2023,6,"Marvel Stadium","Patrick Cripps","Carlton","Mid","Home","St Kilda",14,0,2,20,34,82,19,0,0
"2305",2023,6,"Marvel Stadium","Ed Curnow","Carlton","Forward","Home","St Kilda",4,0,0,1,5,66,0,0,0
"2306",2023,6,"Marvel Stadium","Corey Durdin","Carlton","Forward","Home","St Kilda",6,1,0,1,7,75,0,0,0
"2307",2023,6,"Marvel Stadium","Zac Fisher","Carlton","INT","Home","St Kilda",15,0,1,7,22,69,0,0,0
"2308",2023,6,"Marvel Stadium","Harry McKay","Carlton","Forward","Home","St Kilda",16,1,2,1,17,95,0,0,0
"2309",2023,6,"Marvel Stadium","Nic Newman","Carlton","Back","Home","St Kilda",21,0,0,7,28,97,0,2,2
"2310",2023,6,"Marvel Stadium","Lochie O'Brien","Carlton","SUB","Home","St Kilda",4,0,0,1,5,21,0,0,0
"2311",2023,6,"Marvel Stadium","Marc Pittonet","Carlton","Ruck","Home","St Kilda",4,0,0,6,10,84,22,0,0
"2312",2023,6,"Marvel Stadium","Jack Silvagni","Carlton","Forward","Home","St Kilda",11,2,3,2,13,86,0,0,0
"2313",2023,6,"Marvel Stadium","Sam Walsh","Carlton","Mid","Home","St Kilda",19,0,0,19,38,81,20,0,0
"2314",2023,6,"Marvel Stadium","Jacob Weitering","Carlton","Back","Home","St Kilda",16,0,0,6,22,100,0,1,0
"2315",2023,6,"Marvel Stadium","Adam Cerra","Carlton","Mid","Home","St Kilda",22,1,0,17,39,86,17,2,1
"2316",2023,6,"Marvel Stadium","Lewis Young","Carlton","Back","Home","St Kilda",8,0,0,8,16,85,2,0,0
"2317",2023,6,"Marvel Stadium","Mitch McGovern","Carlton","Back","Home","St Kilda",10,0,0,6,16,74,0,4,3
"2318",2023,6,"Marvel Stadium","Jesse Motlop","Carlton","Forward","Home","St Kilda",2,0,0,4,6,65,0,0,0
"2319",2023,6,"Marvel Stadium","Josh Honey","Carlton","INT","Home","St Kilda",4,0,0,6,10,63,0,0,0
"2320",2023,6,"Marvel Stadium","Matthew Kennedy","Carlton","Back","Home","St Kilda",14,0,0,7,21,85,0,1,1
"2321",2023,6,"Marvel Stadium","Oliver Hollands","Carlton","Mid","Home","St Kilda",15,0,0,7,22,78,0,0,0
"2322",2023,6,"Marvel Stadium","George Hewett","Carlton","INT","Home","St Kilda",5,0,0,24,29,74,16,0,0
"2323",2023,6,"Marvel Stadium","Charlie Curnow","Carlton","Forward","Home","St Kilda",12,3,3,3,15,91,0,0,0
"2324",2023,6,"Marvel Stadium","Josh Battle","St Kilda","Back","Away","Carlton",8,0,0,5,13,88,0,0,0
"2325",2023,6,"Marvel Stadium","Dan Butler","St Kilda","INT","Away","Carlton",11,3,1,2,13,70,0,0,0
"2326",2023,6,"Marvel Stadium","Ryan Byrnes","St Kilda","Mid","Away","Carlton",12,0,0,8,20,89,0,0,0
"2327",2023,6,"Marvel Stadium","Zaine Cordy","St Kilda","INT","Away","Carlton",5,1,0,2,7,59,0,0,0
"2328",2023,6,"Marvel Stadium","Jack Higgins","St Kilda","Forward","Away","Carlton",5,1,0,6,11,85,0,0,0
"2329",2023,6,"Marvel Stadium","Mason Wood","St Kilda","Mid","Away","Carlton",13,1,0,9,22,95,0,0,0
"2330",2023,6,"Marvel Stadium","Rowan Marshall","St Kilda","Ruck","Away","Carlton",14,1,1,3,17,84,21,0,0
"2331",2023,6,"Marvel Stadium","Mitch Owens","St Kilda","Forward","Away","Carlton",7,2,0,9,16,86,3,0,0
"2332",2023,6,"Marvel Stadium","Jack Sinclair","St Kilda","Back","Away","Carlton",21,0,0,6,27,88,10,4,4
"2333",2023,6,"Marvel Stadium","Tim Membrey","St Kilda","Forward","Away","Carlton",9,1,2,3,12,82,0,0,0
"2334",2023,6,"Marvel Stadium","Sebastian Ross","St Kilda","Mid","Away","Carlton",13,0,0,11,24,69,14,0,0
"2335",2023,6,"Marvel Stadium","Liam Stocker","St Kilda","Back","Away","Carlton",9,0,0,7,16,82,0,1,1
"2336",2023,6,"Marvel Stadium","Hunter Clark","St Kilda","INT","Away","Carlton",14,1,0,6,20,77,10,0,0
"2337",2023,6,"Marvel Stadium","Bradley Hill","St Kilda","Forward","Away","Carlton",9,0,0,12,21,88,0,0,0
"2338",2023,6,"Marvel Stadium","Callum Wilkie","St Kilda","Back","Away","Carlton",7,0,1,1,8,94,0,0,0
"2339",2023,6,"Marvel Stadium","Brad Crouch","St Kilda","Mid","Away","Carlton",6,0,0,12,18,76,21,0,0
"2340",2023,6,"Marvel Stadium","Ben Paton","St Kilda","INT","Away","Carlton",8,0,0,5,13,75,0,0,0
"2341",2023,6,"Marvel Stadium","Mattaes Phillipou","St Kilda","Forward","Away","Carlton",5,0,0,8,13,68,0,0,0
"2342",2023,6,"Marvel Stadium","Jack Steele","St Kilda","Mid","Away","Carlton",10,0,0,9,19,75,10,0,0
"2343",2023,6,"Marvel Stadium","Nasiah Wanganeen-Milera","St Kilda","Back","Away","Carlton",13,0,0,2,15,81,0,7,5
"2344",2023,6,"Marvel Stadium","Jade Gresham","St Kilda","Forward","Away","Carlton",10,1,1,10,20,81,7,0,0
"2345",2023,6,"Marvel Stadium","Dougal Howard","St Kilda","Back","Away","Carlton",8,0,0,3,11,96,0,0,0
"2346",2023,6,"Marvel Stadium","Marcus Windhager","St Kilda","SUB","Away","Carlton",3,0,1,1,4,12,0,0,0
"2347",2023,6,"Heritage Bank Stadium","Ben Ainsworth","Gold Coast Suns","Forward","Home","North Melbourne",15,2,1,9,24,85,0,0,0
"2348",2023,6,"Heritage Bank Stadium","Noah Anderson","Gold Coast Suns","Mid","Home","North Melbourne",17,0,1,11,28,86,12,0,0
"2349",2023,6,"Heritage Bank Stadium","Mac Andrew","Gold Coast Suns","INT","Home","North Melbourne",10,0,0,2,12,88,0,1,0
"2350",2023,6,"Heritage Bank Stadium","Charlie Ballard","Gold Coast Suns","Back","Home","North Melbourne",12,0,0,5,17,91,0,0,0
"2351",2023,6,"Heritage Bank Stadium","Mabior Chol","Gold Coast Suns","Forward","Home","North Melbourne",12,2,2,1,13,76,4,0,0
"2352",2023,6,"Heritage Bank Stadium","Sam Collins","Gold Coast Suns","Back","Home","North Melbourne",8,0,0,4,12,97,0,0,0
"2353",2023,6,"Heritage Bank Stadium","Brandon Ellis","Gold Coast Suns","Forward","Home","North Melbourne",15,0,2,6,21,89,0,0,0
"2354",2023,6,"Heritage Bank Stadium","Brayden Fiorini","Gold Coast Suns","INT","Home","North Melbourne",12,0,2,9,21,74,6,0,0
"2355",2023,6,"Heritage Bank Stadium","Nick Holman","Gold Coast Suns","Forward","Home","North Melbourne",3,1,0,5,8,91,0,0,0
"2356",2023,6,"Heritage Bank Stadium","Darcy Macpherson","Gold Coast Suns","Back","Home","North Melbourne",18,0,0,6,24,94,0,2,2
"2357",2023,6,"Heritage Bank Stadium","Jack Lukosius","Gold Coast Suns","Forward","Home","North Melbourne",15,1,2,5,20,83,0,0,0
"2358",2023,6,"Heritage Bank Stadium","Matt Rowell","Gold Coast Suns","Mid","Home","North Melbourne",10,0,0,8,18,79,13,0,0
"2359",2023,6,"Heritage Bank Stadium","Jarrod Witts","Gold Coast Suns","Ruck","Home","North Melbourne",10,1,0,7,17,61,13,0,0
"2360",2023,6,"Heritage Bank Stadium","Lachie Weller","Gold Coast Suns","Mid","Home","North Melbourne",22,0,0,6,28,90,0,1,1
"2361",2023,6,"Heritage Bank Stadium","Touk Miller","Gold Coast Suns","Mid","Home","North Melbourne",9,0,0,4,13,58,15,0,0
"2362",2023,6,"Heritage Bank Stadium","Wil Powell","Gold Coast Suns","Back","Home","North Melbourne",13,0,0,7,20,64,0,7,4
"2363",2023,6,"Heritage Bank Stadium","Levi Casboult","Gold Coast Suns","INT","Home","North Melbourne",7,0,1,3,10,83,0,0,0
"2364",2023,6,"Heritage Bank Stadium","David Swallow","Gold Coast Suns","Mid","Home","North Melbourne",9,0,0,7,16,83,5,0,0
"2365",2023,6,"Heritage Bank Stadium","Ben Long","Gold Coast Suns","Back","Home","North Melbourne",10,0,0,2,12,82,0,1,0
"2366",2023,6,"Heritage Bank Stadium","Bailey Humphrey","Gold Coast Suns","SUB","Home","North Melbourne",7,2,1,3,10,42,0,0,0
"2367",2023,6,"Heritage Bank Stadium","Ben King","Gold Coast Suns","Forward","Home","North Melbourne",7,5,0,3,10,86,0,0,0
"2368",2023,6,"Heritage Bank Stadium","Sean Lemmens","Gold Coast Suns","Back","Home","North Melbourne",12,0,0,1,13,80,0,0,0
"2369",2023,6,"Heritage Bank Stadium","Malcolm Rosas","Gold Coast Suns","INT","Home","North Melbourne",3,0,0,0,3,37,0,0,0
"2370",2023,6,"Heritage Bank Stadium","Ben Cunnington","North Melbourne","Mid","Away","Gold Coast Suns",11,0,0,16,27,71,11,0,0
"2371",2023,6,"Heritage Bank Stadium","Paul Curtis","North Melbourne","INT","Away","Gold Coast Suns",6,0,3,4,10,77,0,0,0
"2372",2023,6,"Heritage Bank Stadium","Luke Davies-Uniacke","North Melbourne","Mid","Away","Gold Coast Suns",8,0,0,12,20,69,13,0,0
"2373",2023,6,"Heritage Bank Stadium","Todd Goldstein","North Melbourne","Ruck","Away","Gold Coast Suns",6,0,0,8,14,84,15,0,0
"2374",2023,6,"Heritage Bank Stadium","Aaron Hall","North Melbourne","INT","Away","Gold Coast Suns",16,0,0,6,22,78,0,5,5
"2375",2023,6,"Heritage Bank Stadium","Daniel Howe","North Melbourne","INT","Away","Gold Coast Suns",5,0,0,4,9,81,0,0,0
"2376",2023,6,"Heritage Bank Stadium","Nick Larkey","North Melbourne","Forward","Away","Gold Coast Suns",3,1,1,1,4,87,0,0,0
"2377",2023,6,"Heritage Bank Stadium","Griffin Logue","North Melbourne","Back","Away","Gold Coast Suns",10,0,0,7,17,85,0,0,0
"2378",2023,6,"Heritage Bank Stadium","Luke McDonald","North Melbourne","Back","Away","Gold Coast Suns",12,0,0,4,16,92,0,1,1
"2379",2023,6,"Heritage Bank Stadium","Will Phillips","North Melbourne","INT","Away","Gold Coast Suns",5,0,0,3,8,39,7,0,0
"2380",2023,6,"Heritage Bank Stadium","Kayne Turner","North Melbourne","Forward","Away","Gold Coast Suns",5,0,1,5,10,81,0,0,0
"2381",2023,6,"Heritage Bank Stadium","Cameron Zurhaar","North Melbourne","Forward","Away","Gold Coast Suns",9,1,1,6,15,80,7,0,0
"2382",2023,6,"Heritage Bank Stadium","Curtis Taylor","North Melbourne","Forward","Away","Gold Coast Suns",12,1,1,5,17,86,0,0,0
"2383",2023,6,"Heritage Bank Stadium","Ben McKay","North Melbourne","Back","Away","Gold Coast Suns",7,0,0,2,9,90,0,0,0
"2384",2023,6,"Heritage Bank Stadium","Tom Powell","North Melbourne","Mid","Away","Gold Coast Suns",7,0,0,8,15,88,11,0,0
"2385",2023,6,"Heritage Bank Stadium","Bailey Scott","North Melbourne","Mid","Away","Gold Coast Suns",7,0,1,4,11,82,0,0,0
"2386",2023,6,"Heritage Bank Stadium","Charlie Comben","North Melbourne","Forward","Away","Gold Coast Suns",4,0,2,6,10,86,2,0,0
"2387",2023,6,"Heritage Bank Stadium","Aidan Corr","North Melbourne","Back","Away","Gold Coast Suns",5,0,0,1,6,84,0,0,0
"2388",2023,6,"Heritage Bank Stadium","Harry Sheezel","North Melbourne","Mid","Away","Gold Coast Suns",8,0,0,3,11,83,0,0,0
"2389",2023,6,"Heritage Bank Stadium","Liam Shiels","North Melbourne","SUB","Away","Gold Coast Suns",3,1,0,0,3,38,2,0,0
"2390",2023,6,"Heritage Bank Stadium","Jaidyn Stephenson","North Melbourne","Forward","Away","Gold Coast Suns",8,2,2,4,12,79,0,0,0
"2391",2023,6,"Heritage Bank Stadium","Darcy Tucker","North Melbourne","Back","Away","Gold Coast Suns",11,1,0,6,17,80,0,0,0
"2392",2023,6,"Heritage Bank Stadium","Jack Ziebell","North Melbourne","Back","Away","Gold Coast Suns",20,0,0,3,23,82,0,6,6
"2393",2023,6,"MCG","Jake Bowey","Melbourne","INT","Home","Richmond",13,0,0,0,13,81,0,1,1
"2394",2023,6,"MCG","Angus Brayshaw","Melbourne","Forward","Home","Richmond",12,0,0,8,20,87,6,1,1
"2395",2023,6,"MCG","Kade Chandler","Melbourne","Forward","Home","Richmond",8,3,0,4,12,73,0,0,0
"2396",2023,6,"MCG","Bayley Fritsch","Melbourne","Forward","Home","Richmond",5,1,0,3,8,86,0,0,0
"2397",2023,6,"MCG","Brodie Grundy","Melbourne","INT","Home","Richmond",4,0,0,11,15,68,14,0,0
"2398",2023,6,"MCG","Michael Hibberd","Melbourne","Back","Home","Richmond",11,0,0,12,23,91,0,2,1
"2399",2023,6,"MCG","James Jordon","Melbourne","INT","Home","Richmond",6,1,0,11,17,66,5,0,0
"2400",2023,6,"MCG","Ed Langdon","Melbourne","Mid","Home","Richmond",8,1,0,12,20,89,0,0,0
"2401",2023,6,"MCG","Bailey Laurie","Melbourne","SUB","Home","Richmond",1,0,0,3,4,9,0,0,0
"2402",2023,6,"MCG","Judd McVee","Melbourne","Back","Home","Richmond",10,0,0,6,16,77,0,0,0
"2403",2023,6,"MCG","Kysaiah Pickett","Melbourne","Mid","Home","Richmond",8,1,1,0,8,72,0,0,0
"2404",2023,6,"MCG","Max Gawn","Melbourne","Ruck","Home","Richmond",15,1,2,2,17,85,15,0,0
"2405",2023,6,"MCG","Clayton Oliver","Melbourne","Mid","Home","Richmond",18,1,0,13,31,83,22,0,0
"2406",2023,6,"MCG","Christian Petracca","Melbourne","Forward","Home","Richmond",15,0,0,11,26,80,23,0,0
"2407",2023,6,"MCG","Jacob van Rooyen","Melbourne","Forward","Home","Richmond",5,3,1,3,8,77,0,0,0
"2408",2023,6,"MCG","Tom Sparrow","Melbourne","INT","Home","Richmond",11,0,0,9,20,70,11,0,0
"2409",2023,6,"MCG","Jake Lever","Melbourne","Back","Home","Richmond",10,0,0,10,20,100,0,0,0
"2410",2023,6,"MCG","Steven May","Melbourne","Back","Home","Richmond",15,0,0,7,22,96,0,8,4
"2411",2023,6,"MCG","Harrison Petty","Melbourne","Back","Home","Richmond",5,1,1,3,8,88,0,0,0
"2412",2023,6,"MCG","Alex Neal-Bullen","Melbourne","Forward","Home","Richmond",8,1,1,3,11,77,0,0,0
"2413",2023,6,"MCG","Lachie Hunter","Melbourne","Mid","Home","Richmond",6,0,0,14,20,91,0,0,0
"2414",2023,6,"MCG","Trent Rivers","Melbourne","Back","Home","Richmond",6,0,0,6,12,74,1,0,0
"2415",2023,6,"MCG","Jack Viney","Melbourne","Mid","Home","Richmond",15,1,0,15,30,80,19,0,0
"2416",2023,6,"MCG","Dylan Grimes","Richmond","Back","Away","Melbourne",8,0,0,0,8,84,0,0,0
"2417",2023,6,"MCG","Jacob Hopper","Richmond","Mid","Away","Melbourne",12,1,0,11,23,79,22,0,0
"2418",2023,6,"MCG","Rhyan Mansell","Richmond","Forward","Away","Melbourne",3,1,0,1,4,75,0,0,0
"2419",2023,6,"MCG","Dustin Martin","Richmond","Forward","Away","Melbourne",16,1,3,9,25,83,4,0,0
"2420",2023,6,"MCG","Kamdyn McIntosh","Richmond","Mid","Away","Melbourne",8,0,0,1,9,85,0,0,0
"2421",2023,6,"MCG","Ben Miller","Richmond","SUB","Away","Melbourne",1,0,1,5,6,64,10,0,0
"2422",2023,6,"MCG","Marlion Pickett","Richmond","Mid","Away","Melbourne",13,0,0,10,23,88,0,0,0
"2423",2023,6,"MCG","Dion Prestia","Richmond","Mid","Away","Melbourne",10,0,0,10,20,69,18,0,0
"2424",2023,6,"MCG","Hugo Ralphsmith","Richmond","SUB","Away","Melbourne",3,0,0,1,4,23,0,0,0
"2425",2023,6,"MCG","Jack Riewoldt","Richmond","Forward","Away","Melbourne",8,4,2,3,11,94,0,0,0
"2426",2023,6,"MCG","Daniel Rioli","Richmond","Back","Away","Melbourne",12,0,0,9,21,85,0,1,1
"2427",2023,6,"MCG","Noah Cumberland","Richmond","Forward","Away","Melbourne",7,3,0,0,7,87,0,0,0
"2428",2023,6,"MCG","Liam Baker","Richmond","Back","Away","Melbourne",8,0,1,6,14,81,3,0,0
"2429",2023,6,"MCG","Noah Balta","Richmond","Back","Away","Melbourne",6,0,0,4,10,91,2,0,0
"2430",2023,6,"MCG","Shai Bolton","Richmond","INT","Away","Melbourne",11,0,0,9,20,79,19,0,0
"2431",2023,6,"MCG","Nick Vlastuin","Richmond","Back","Away","Melbourne",15,0,0,6,21,80,0,2,2
"2432",2023,6,"MCG","Judson Clarke","Richmond","INT","Away","Melbourne",8,0,0,8,16,68,0,0,0
"2433",2023,6,"MCG","Trent Cotchin","Richmond","Forward","Away","Melbourne",8,0,0,9,17,82,0,0,0
"2434",2023,6,"MCG","Maurice Rioli","Richmond","INT","Away","Melbourne",3,0,1,4,7,69,0,0,0
