"full_name","team.name","season","is_home","mean_disposals","min_disposals","max_disposals","games_played"
"Koby Stevens","St Kilda",2017,"Home",23.71,16,29,7
"Koby Stevens","St Kilda",2018,"Away",19,19,19,1
"Koby Stevens","St Kilda",2018,"Home",23,23,23,1
"Koby Stevens","Western Bulldogs",2014,"Away",15.9,5,24,10
"Koby Stevens","Western Bulldogs",2014,"Home",18.8,9,24,10
"Koby Stevens","Western Bulldogs",2015,"Away",20.4,16,27,5
"Koby Stevens","Western Bulldogs",2015,"Home",20.29,8,28,7
"Koby Stevens","Western Bulldogs",2016,"Away",20.5,14,28,6
"Koby Stevens","Western Bulldogs",2016,"Home",24.17,16,34,6
"Kristian Jaksch","Carlton",2015,"Away",12,12,12,1
"Kristian Jaksch","Carlton",2015,"Home",10,5,18,5
"Kristian Jaksch","Carlton",2016,"Home",8,8,8,1
"Kristian Jaksch","GWS Giants",2014,"Away",12,8,16,2
"Kristian Jaksch","GWS Giants",2014,"Home",7.33,4,10,3
"Kurt Aylett","Essendon",2014,"Away",7,7,7,1
"Kurt Aylett","Essendon",2014,"Home",9,9,9,1
"Kurt Heatherley","Hawthorn",2016,"Away",11,11,11,1
"Kurt Heatherley","Hawthorn",2017,"Away",11.5,11,12,2
"Kurt Heatherley","Hawthorn",2017,"Home",12,9,15,2
"Kurt Mutimer","West Coast Eagles",2017,"Away",10.5,10,11,2
"Kurt Mutimer","West Coast Eagles",2017,"Home",11,7,15,2
"Kurt Tippett","Sydney Swans",2014,"Away",8.6,6,11,5
"Kurt Tippett","Sydney Swans",2014,"Home",11.5,6,16,6
"Kurt Tippett","Sydney Swans",2015,"Away",12.5,5,21,10
"Kurt Tippett","Sydney Swans",2015,"Home",11.1,7,19,10
"Kurt Tippett","Sydney Swans",2016,"Away",15.38,8,25,8
"Kurt Tippett","Sydney Swans",2016,"Home",11.67,8,16,6
"Kurt Tippett","Sydney Swans",2017,"Away",8.75,1,14,4
"Kurt Tippett","Sydney Swans",2017,"Home",9.6,5,13,5
"Kyle Cheney","Adelaide Crows",2015,"Away",14.8,13,19,5
"Kyle Cheney","Adelaide Crows",2015,"Home",14,11,19,5
"Kyle Cheney","Adelaide Crows",2016,"Away",14.82,11,19,11
"Kyle Cheney","Adelaide Crows",2016,"Home",12.73,9,18,11
"Kyle Cheney","Adelaide Crows",2018,"Away",14.5,13,19,4
"Kyle Cheney","Adelaide Crows",2018,"Home",13.5,9,18,4
"Kyle Cheney","Hawthorn",2014,"Away",16.2,15,19,5
"Kyle Cheney","Hawthorn",2014,"Home",14,8,19,4
"Kyle Dunkley","Melbourne",2019,"Away",8,5,11,2
"Kyle Dunkley","Melbourne",2019,"Home",10.67,7,13,3
"Kyle Hardingham","Essendon",2014,"Away",6,2,17,5
"Kyle Hardingham","Essendon",2014,"Home",8,6,11,3
"Kyle Hartigan","Adelaide Crows",2014,"Away",17,11,22,3
"Kyle Hartigan","Adelaide Crows",2014,"Home",13.75,13,15,4
"Kyle Hartigan","Adelaide Crows",2015,"Away",9.22,4,21,9
"Kyle Hartigan","Adelaide Crows",2015,"Home",11.14,8,16,7
"Kyle Hartigan","Adelaide Crows",2016,"Away",12.2,9,18,10
"Kyle Hartigan","Adelaide Crows",2016,"Home",14.09,7,21,11
"Kyle Hartigan","Adelaide Crows",2017,"Away",10.75,1,18,8
"Kyle Hartigan","Adelaide Crows",2017,"Home",12.71,10,16,7
"Kyle Hartigan","Adelaide Crows",2018,"Away",10.71,1,16,7
"Kyle Hartigan","Adelaide Crows",2018,"Home",12.33,9,20,6
"Kyle Hartigan","Adelaide Crows",2019,"Away",9.67,4,14,9
"Kyle Hartigan","Adelaide Crows",2019,"Home",10.8,5,16,10
"Kyle Hartigan","Adelaide Crows",2020,"Away",9.8,8,12,5
"Kyle Hartigan","Adelaide Crows",2020,"Home",8.86,7,11,7
"Kyle Hartigan","Hawthorn",2021,"Away",10.67,4,14,9
"Kyle Hartigan","Hawthorn",2021,"Home",10.5,4,15,10
"Kyle Hartigan","Hawthorn",2022,"Away",6,6,6,1
"Kyle Hartigan","Hawthorn",2022,"Home",3.5,0,7,2
"Kyle Langford","Essendon",2015,"Away",9,4,13,4
"Kyle Langford","Essendon",2015,"Home",7,1,14,4
"Kyle Langford","Essendon",2016,"Away",15.25,12,20,8
"Kyle Langford","Essendon",2016,"Home",15.33,12,21,9
"Kyle Langford","Essendon",2017,"Away",13,6,16,4
"Kyle Langford","Essendon",2017,"Home",15,11,19,2
"Kyle Langford","Essendon",2018,"Away",17.5,10,26,8
"Kyle Langford","Essendon",2018,"Home",18.5,14,23,8
"Kyle Langford","Essendon",2019,"Away",16.62,13,22,8
"Kyle Langford","Essendon",2019,"Home",18.44,13,24,9
"Kyle Langford","Essendon",2020,"Away",19.44,11,29,9
"Kyle Langford","Essendon",2020,"Home",16,11,23,7
"Kyle Langford","Essendon",2021,"Away",21,17,28,8
"Kyle Langford","Essendon",2021,"Home",20.67,13,29,9
"Kyle Langford","Essendon",2022,"Away",12.4,0,18,5
"Kyle Langford","Essendon",2022,"Home",15.5,9,21,4
"Kyle Langford","Essendon",2023,"Away",14.62,7,22,8
"Kyle Langford","Essendon",2023,"Home",14.14,11,16,7
"Kyle Martin","Collingwood",2014,"Home",7,0,14,2
"Kyron Hayden","North Melbourne",2019,"Away",4,4,4,1
"Kyron Hayden","North Melbourne",2020,"Away",8.8,4,15,5
"Kyron Hayden","North Melbourne",2020,"Home",11.67,6,17,3
"Kyron Hayden","North Melbourne",2021,"Away",7,7,7,1
"Kyron Hayden","North Melbourne",2021,"Home",7,5,9,2
"Kyron Hayden","North Melbourne",2022,"Away",11,9,13,2
"Kyron Hayden","North Melbourne",2022,"Home",10,8,11,3
"Kysaiah Pickett","Melbourne",2020,"Away",8.6,5,15,5
"Kysaiah Pickett","Melbourne",2020,"Home",7.33,4,12,9
"Kysaiah Pickett","Melbourne",2021,"Away",13.27,9,18,11
"Kysaiah Pickett","Melbourne",2021,"Home",11.45,4,17,11
"Kysaiah Pickett","Melbourne",2022,"Away",10.09,7,20,11
"Kysaiah Pickett","Melbourne",2022,"Home",11.4,5,17,10
"Kysaiah Pickett","Melbourne",2023,"Away",10.67,6,15,6
"Kysaiah Pickett","Melbourne",2023,"Home",12.14,6,19,7
"Lachie Ash","GWS Giants",2020,"Away",11.43,6,18,7
"Lachie Ash","GWS Giants",2020,"Home",11.2,4,15,5
"Lachie Ash","GWS Giants",2021,"Away",18,13,28,11
"Lachie Ash","GWS Giants",2021,"Home",15.5,0,35,10
"Lachie Ash","GWS Giants",2022,"Away",17.27,10,24,11
"Lachie Ash","GWS Giants",2022,"Home",14.8,8,21,10
"Lachie Ash","GWS Giants",2023,"Away",24,19,32,7
"Lachie Ash","GWS Giants",2023,"Home",24.12,18,33,8
"Lachie Fogarty","Carlton",2021,"Away",13.11,0,23,9
"Lachie Fogarty","Carlton",2021,"Home",16,7,25,8
"Lachie Fogarty","Carlton",2022,"Away",8,0,14,3
"Lachie Fogarty","Carlton",2023,"Away",18,18,18,1
"Lachie Fogarty","Carlton",2023,"Home",10,10,10,1
"Lachie Fogarty","Geelong Cats",2018,"Away",13.62,5,20,8
"Lachie Fogarty","Geelong Cats",2018,"Home",12.86,8,18,7
"Lachie Fogarty","Geelong Cats",2019,"Away",12,12,12,1
"Lachie Fogarty","Geelong Cats",2019,"Home",7,7,7,1
"Lachie Fogarty","Geelong Cats",2020,"Away",9,5,13,2
"Lachie Fogarty","Geelong Cats",2020,"Home",15.75,12,23,4
"Lachie Henderson","Carlton",2014,"Away",11.8,7,18,10
"Lachie Henderson","Carlton",2014,"Home",10.57,6,17,7
"Lachie Henderson","Carlton",2015,"Away",12.5,10,16,8
"Lachie Henderson","Carlton",2015,"Home",11.12,0,17,8
"Lachie Henderson","Geelong Cats",2016,"Away",16.2,11,20,10
"Lachie Henderson","Geelong Cats",2016,"Home",13,5,22,8
"Lachie Henderson","Geelong Cats",2017,"Away",17.56,12,27,9
"Lachie Henderson","Geelong Cats",2017,"Home",16.3,10,23,10
"Lachie Henderson","Geelong Cats",2018,"Away",15.5,15,16,2
"Lachie Henderson","Geelong Cats",2018,"Home",16.5,9,20,4
"Lachie Henderson","Geelong Cats",2019,"Away",13.67,12,15,3
"Lachie Henderson","Geelong Cats",2019,"Home",14.5,13,16,2
"Lachie Henderson","Geelong Cats",2020,"Away",12.67,10,15,6
"Lachie Henderson","Geelong Cats",2020,"Home",12,8,15,4
"Lachie Henderson","Geelong Cats",2021,"Away",15,6,20,9
"Lachie Henderson","Geelong Cats",2021,"Home",17.67,9,24,9
"Lachie Hunter","Melbourne",2023,"Away",22.57,17,27,7
"Lachie Hunter","Melbourne",2023,"Home",22.14,12,30,7
"Lachie Hunter","Western Bulldogs",2014,"Away",14.38,3,24,8
"Lachie Hunter","Western Bulldogs",2014,"Home",13.83,3,18,6
"Lachie Hunter","Western Bulldogs",2015,"Away",23.17,10,36,6
"Lachie Hunter","Western Bulldogs",2015,"Home",20,8,32,6
"Lachie Hunter","Western Bulldogs",2016,"Away",30.27,23,44,11
"Lachie Hunter","Western Bulldogs",2016,"Home",27.36,21,38,11
"Lachie Hunter","Western Bulldogs",2017,"Away",20.91,12,29,11
"Lachie Hunter","Western Bulldogs",2017,"Home",24.27,18,31,11
"Lachie Hunter","Western Bulldogs",2018,"Away",30.5,18,44,10
"Lachie Hunter","Western Bulldogs",2018,"Home",29.18,17,35,11
"Lachie Hunter","Western Bulldogs",2019,"Away",25.45,14,34,11
"Lachie Hunter","Western Bulldogs",2019,"Home",27.91,18,37,11
"Lachie Hunter","Western Bulldogs",2020,"Away",26.75,19,35,4
"Lachie Hunter","Western Bulldogs",2020,"Home",25.4,22,29,5
"Lachie Hunter","Western Bulldogs",2021,"Away",23.8,18,31,10
"Lachie Hunter","Western Bulldogs",2021,"Home",20.55,14,27,11
"Lachie Hunter","Western Bulldogs",2022,"Away",17.83,13,23,6
"Lachie Hunter","Western Bulldogs",2022,"Home",21,17,28,3
"Lachie Jones","Port Adelaide",2021,"Away",12.67,9,17,3
"Lachie Jones","Port Adelaide",2021,"Home",14.33,8,18,3
"Lachie Jones","Port Adelaide",2022,"Away",11.57,4,17,7
"Lachie Jones","Port Adelaide",2022,"Home",8.57,0,17,7
"Lachie Jones","Port Adelaide",2023,"Away",12,5,19,3
"Lachie Jones","Port Adelaide",2023,"Home",10.33,8,12,3
"Lachie Neale","Brisbane Lions",2019,"Away",32.91,24,51,11
"Lachie Neale","Brisbane Lions",2019,"Home",29.64,20,43,11
"Lachie Neale","Brisbane Lions",2020,"Away",25.38,15,33,8
"Lachie Neale","Brisbane Lions",2020,"Home",29.44,19,36,9
"Lachie Neale","Brisbane Lions",2021,"Away",23.75,16,30,8
"Lachie Neale","Brisbane Lions",2021,"Home",27.86,19,37,7
"Lachie Neale","Brisbane Lions",2022,"Away",29.09,16,41,11
"Lachie Neale","Brisbane Lions",2022,"Home",31.18,21,39,11
"Lachie Neale","Brisbane Lions",2023,"Away",25.14,20,31,7
"Lachie Neale","Brisbane Lions",2023,"Home",31.62,22,37,8
"Lachie Neale","Fremantle",2014,"Away",22.09,5,32,11
"Lachie Neale","Fremantle",2014,"Home",23.4,16,34,10
"Lachie Neale","Fremantle",2015,"Away",26.36,16,42,11
"Lachie Neale","Fremantle",2015,"Home",28.64,9,38,11
"Lachie Neale","Fremantle",2016,"Away",32.91,18,42,11
"Lachie Neale","Fremantle",2016,"Home",34.09,26,42,11
"Lachie Neale","Fremantle",2017,"Away",25.09,9,34,11
"Lachie Neale","Fremantle",2017,"Home",29.5,22,39,10
"Lachie Neale","Fremantle",2018,"Away",29.36,18,38,11
"Lachie Neale","Fremantle",2018,"Home",31.27,20,36,11
"Lachie Plowman","Carlton",2016,"Away",12,8,15,9
"Lachie Plowman","Carlton",2016,"Home",12.5,5,17,10
"Lachie Plowman","Carlton",2017,"Away",14.1,10,18,10
"Lachie Plowman","Carlton",2017,"Home",14.55,7,24,11
"Lachie Plowman","Carlton",2018,"Away",10,3,20,7
"Lachie Plowman","Carlton",2018,"Home",14.17,9,18,6
"Lachie Plowman","Carlton",2019,"Away",16.8,11,24,10
"Lachie Plowman","Carlton",2019,"Home",12.45,9,17,11
"Lachie Plowman","Carlton",2020,"Away",10,7,18,8
"Lachie Plowman","Carlton",2020,"Home",10.38,8,14,8
"Lachie Plowman","Carlton",2021,"Away",9.33,5,16,9
"Lachie Plowman","Carlton",2021,"Home",13.5,10,21,10
"Lachie Plowman","Carlton",2022,"Away",10.62,3,14,8
"Lachie Plowman","Carlton",2022,"Home",12.71,8,18,7
"Lachie Plowman","Carlton",2023,"Away",12,12,12,1
"Lachie Plowman","GWS Giants",2014,"Away",8.86,4,14,7
"Lachie Plowman","GWS Giants",2014,"Home",10.4,7,16,5
"Lachie Plowman","GWS Giants",2015,"Away",16,16,16,1
"Lachie Plowman","GWS Giants",2015,"Home",20,20,20,1
"Lachie Schultz","Fremantle",2019,"Away",10.25,8,13,4
"Lachie Schultz","Fremantle",2019,"Home",13.67,12,17,3
"Lachie Schultz","Fremantle",2020,"Away",9.29,7,14,7
"Lachie Schultz","Fremantle",2020,"Home",10.4,7,19,10
"Lachie Schultz","Fremantle",2021,"Away",10.7,2,15,10
"Lachie Schultz","Fremantle",2021,"Home",11.3,4,20,10
"Lachie Schultz","Fremantle",2022,"Away",15.6,9,23,10
"Lachie Schultz","Fremantle",2022,"Home",11.36,7,17,11
"Lachie Schultz","Fremantle",2023,"Away",14.57,10,18,7
"Lachie Schultz","Fremantle",2023,"Home",14.62,10,20,8
"Lachie Weller","Fremantle",2015,"Away",11.5,7,16,2
"Lachie Weller","Fremantle",2015,"Home",8,8,8,1
"Lachie Weller","Fremantle",2016,"Away",14.45,5,28,11
"Lachie Weller","Fremantle",2016,"Home",16.73,12,27,11
"Lachie Weller","Fremantle",2017,"Away",18.91,11,30,11
"Lachie Weller","Fremantle",2017,"Home",21.27,16,26,11
"Lachie Weller","Gold Coast Suns",2018,"Away",20,13,25,11
"Lachie Weller","Gold Coast Suns",2018,"Home",19.36,14,26,11
"Lachie Weller","Gold Coast Suns",2019,"Away",21.75,15,29,8
"Lachie Weller","Gold Coast Suns",2019,"Home",22.33,14,27,9
"Lachie Weller","Gold Coast Suns",2020,"Away",16.14,11,23,7
"Lachie Weller","Gold Coast Suns",2020,"Home",17.3,10,24,10
"Lachie Weller","Gold Coast Suns",2021,"Away",17.5,12,21,6
"Lachie Weller","Gold Coast Suns",2021,"Home",19.43,15,25,7
"Lachie Weller","Gold Coast Suns",2022,"Away",19,14,23,6
"Lachie Weller","Gold Coast Suns",2022,"Home",22.2,14,31,5
"Lachie Weller","Gold Coast Suns",2023,"Away",23,18,30,4
"Lachie Weller","Gold Coast Suns",2023,"Home",20.75,12,29,4
"Lachie Whitfield","GWS Giants",2014,"Away",22.5,13,32,6
"Lachie Whitfield","GWS Giants",2014,"Home",18,13,21,5
"Lachie Whitfield","GWS Giants",2015,"Away",22.18,12,37,11
"Lachie Whitfield","GWS Giants",2015,"Home",21.1,16,26,10
"Lachie Whitfield","GWS Giants",2016,"Away",19.33,11,28,9
"Lachie Whitfield","GWS Giants",2016,"Home",21,12,28,10
"Lachie Whitfield","GWS Giants",2017,"Away",23.14,18,29,7
"Lachie Whitfield","GWS Giants",2017,"Home",26.12,18,31,8
"Lachie Whitfield","GWS Giants",2018,"Away",23.82,15,31,11
"Lachie Whitfield","GWS Giants",2018,"Home",29.09,17,36,11
"Lachie Whitfield","GWS Giants",2019,"Away",26.86,8,33,7
"Lachie Whitfield","GWS Giants",2019,"Home",29.78,17,42,9
"Lachie Whitfield","GWS Giants",2020,"Away",23.44,4,31,9
"Lachie Whitfield","GWS Giants",2020,"Home",22.38,15,28,8
"Lachie Whitfield","GWS Giants",2021,"Away",26.88,20,35,8
"Lachie Whitfield","GWS Giants",2021,"Home",22.14,3,32,7
"Lachie Whitfield","GWS Giants",2022,"Away",22.78,10,29,9
"Lachie Whitfield","GWS Giants",2022,"Home",22.67,11,32,9
"Lachie Whitfield","GWS Giants",2023,"Away",26.2,23,31,5
"Lachie Whitfield","GWS Giants",2023,"Home",26,17,33,8
"Lachie Young","North Melbourne",2021,"Away",13.33,5,20,6
"Lachie Young","North Melbourne",2021,"Home",9.78,0,17,9
"Lachie Young","North Melbourne",2022,"Away",13.5,8,21,10
"Lachie Young","North Melbourne",2022,"Home",16.7,8,26,10
"Lachie Young","Western Bulldogs",2019,"Away",9.67,7,12,3
"Lachie Young","Western Bulldogs",2019,"Home",12.33,7,18,3
"Lachie Young","Western Bulldogs",2020,"Away",9,7,11,2
"Lachlan Bramble","Hawthorn",2021,"Away",18,11,25,4
"Lachlan Bramble","Hawthorn",2021,"Home",18.5,9,27,6
"Lachlan Bramble","Hawthorn",2022,"Away",13.83,8,17,6
"Lachlan Bramble","Hawthorn",2022,"Home",18.33,11,24,3
"Lachlan Bramble","Hawthorn",2023,"Away",18,9,23,5
"Lachlan Bramble","Hawthorn",2023,"Home",15.4,7,24,5
"Lachlan Cowan","Carlton",2023,"Away",9.25,8,11,4
"Lachlan Cowan","Carlton",2023,"Home",11.5,11,12,2
"Lachlan Gollant","Adelaide Crows",2021,"Home",11,11,11,1
"Lachlan Gollant","Adelaide Crows",2022,"Away",8,6,11,4
"Lachlan Gollant","Adelaide Crows",2022,"Home",7,6,9,3
"Lachlan Gollant","Adelaide Crows",2023,"Away",8,7,9,2
"Lachlan Gollant","Adelaide Crows",2023,"Home",8,8,8,1
"Lachlan Hansen","North Melbourne",2014,"Away",13.89,8,20,9
"Lachlan Hansen","North Melbourne",2014,"Home",18,5,30,9
"Lachlan Hansen","North Melbourne",2015,"Away",14.57,10,24,7
"Lachlan Hansen","North Melbourne",2015,"Home",13.33,8,19,6
"Lachlan Hansen","North Melbourne",2016,"Away",10,5,15,2
"Lachlan Hansen","North Melbourne",2016,"Home",16,15,17,2
"Lachlan Hansen","North Melbourne",2017,"Away",13,8,18,5
"Lachlan Hansen","North Melbourne",2017,"Home",13.88,9,21,8
"Lachlan Hosie","North Melbourne",2020,"Away",9.33,7,12,3
"Lachlan Hosie","North Melbourne",2020,"Home",5.5,3,8,2
"Lachlan Keeffe","Collingwood",2014,"Away",12,8,18,9
"Lachlan Keeffe","Collingwood",2014,"Home",12,7,18,9
"Lachlan Keeffe","GWS Giants",2018,"Away",9.75,7,16,4
"Lachlan Keeffe","GWS Giants",2018,"Home",9.67,8,11,3
"Lachlan Keeffe","GWS Giants",2019,"Away",9,8,10,3
"Lachlan Keeffe","GWS Giants",2019,"Home",7.83,3,13,6
"Lachlan Keeffe","GWS Giants",2020,"Away",9.75,5,16,8
"Lachlan Keeffe","GWS Giants",2020,"Home",7.8,4,13,5
"Lachlan Keeffe","GWS Giants",2021,"Away",12,10,15,4
"Lachlan Keeffe","GWS Giants",2021,"Home",7.75,5,11,4
"Lachlan Keeffe","GWS Giants",2022,"Away",6.8,0,14,10
"Lachlan Keeffe","GWS Giants",2022,"Home",8.5,5,13,8
"Lachlan Keeffe","GWS Giants",2023,"Away",4.67,2,7,3
"Lachlan Keeffe","GWS Giants",2023,"Home",10,8,12,2
"Lachlan McAndrew","Sydney Swans",2023,"Away",9,9,9,1
"Lachlan McAndrew","Sydney Swans",2023,"Home",3,3,3,1
"Lachlan McNeil","Western Bulldogs",2021,"Away",8.83,0,14,6
"Lachlan McNeil","Western Bulldogs",2021,"Home",8.29,0,13,7
"Lachlan McNeil","Western Bulldogs",2022,"Away",7.71,0,14,7
"Lachlan McNeil","Western Bulldogs",2022,"Home",8.89,1,14,9
"Lachlan McNeil","Western Bulldogs",2023,"Away",5.2,0,13,5
"Lachlan McNeil","Western Bulldogs",2023,"Home",7,5,10,4
"Lachlan Murphy","Adelaide Crows",2018,"Away",8.2,4,12,5
"Lachlan Murphy","Adelaide Crows",2018,"Home",9.17,7,11,6
"Lachlan Murphy","Adelaide Crows",2019,"Away",11.2,4,17,10
"Lachlan Murphy","Adelaide Crows",2019,"Home",10.27,0,15,11
"Lachlan Murphy","Adelaide Crows",2020,"Away",8.17,4,13,6
"Lachlan Murphy","Adelaide Crows",2020,"Home",10.33,7,16,6
"Lachlan Murphy","Adelaide Crows",2021,"Away",10.43,2,17,7
"Lachlan Murphy","Adelaide Crows",2021,"Home",12.88,9,16,8
"Lachlan Murphy","Adelaide Crows",2022,"Away",12.38,8,19,8
"Lachlan Murphy","Adelaide Crows",2022,"Home",12.56,6,17,9
"Lachlan Murphy","Adelaide Crows",2023,"Away",14.5,7,19,6
"Lachlan Murphy","Adelaide Crows",2023,"Home",15.75,12,22,8
"Lachlan Sholl","Adelaide Crows",2020,"Away",14,7,24,3
"Lachlan Sholl","Adelaide Crows",2020,"Home",12.6,8,19,5
"Lachlan Sholl","Adelaide Crows",2021,"Away",17.2,0,31,10
"Lachlan Sholl","Adelaide Crows",2021,"Home",18,4,28,9
"Lachlan Sholl","Adelaide Crows",2022,"Away",18.5,15,20,4
"Lachlan Sholl","Adelaide Crows",2022,"Home",14.71,0,24,7
"Lachlan Sholl","Adelaide Crows",2023,"Away",14.83,11,23,6
"Lachlan Sholl","Adelaide Crows",2023,"Home",19.88,14,27,8
"Laitham Vandermeer","Western Bulldogs",2020,"Away",10.29,7,14,7
"Laitham Vandermeer","Western Bulldogs",2020,"Home",9,1,13,5
"Laitham Vandermeer","Western Bulldogs",2021,"Away",10,8,14,4
"Laitham Vandermeer","Western Bulldogs",2021,"Home",10,6,14,3
"Laitham Vandermeer","Western Bulldogs",2022,"Away",10,4,17,4
"Laitham Vandermeer","Western Bulldogs",2022,"Home",12.2,9,18,5
"Laitham Vandermeer","Western Bulldogs",2023,"Away",10,10,10,1
"Laitham Vandermeer","Western Bulldogs",2023,"Home",12.5,10,15,2
"Lance Franklin","Sydney Swans",2014,"Away",14.4,7,20,10
"Lance Franklin","Sydney Swans",2014,"Home",18.67,13,23,9
"Lance Franklin","Sydney Swans",2015,"Away",14.75,7,22,8
"Lance Franklin","Sydney Swans",2015,"Home",14.67,7,22,9
"Lance Franklin","Sydney Swans",2016,"Away",17.73,9,28,11
"Lance Franklin","Sydney Swans",2016,"Home",17.55,13,21,11
"Lance Franklin","Sydney Swans",2017,"Away",16.73,8,22,11
"Lance Franklin","Sydney Swans",2017,"Home",18.09,15,25,11
"Lance Franklin","Sydney Swans",2018,"Away",15.33,7,21,9
"Lance Franklin","Sydney Swans",2018,"Home",15.78,10,22,9
"Lance Franklin","Sydney Swans",2019,"Away",10.5,7,12,4
"Lance Franklin","Sydney Swans",2019,"Home",12.5,5,18,6
"Lance Franklin","Sydney Swans",2021,"Away",11.29,5,18,7
"Lance Franklin","Sydney Swans",2021,"Home",12,9,16,10
"Lance Franklin","Sydney Swans",2022,"Away",12.22,6,19,9
"Lance Franklin","Sydney Swans",2022,"Home",11.91,7,16,11
"Lance Franklin","Sydney Swans",2023,"Away",11,8,13,4
"Lance Franklin","Sydney Swans",2023,"Home",7.4,4,11,5
"Lee Spurr","Fremantle",2014,"Away",15.73,8,25,11
"Lee Spurr","Fremantle",2014,"Home",19.45,8,32,11
"Lee Spurr","Fremantle",2015,"Away",14.6,8,24,10
"Lee Spurr","Fremantle",2015,"Home",22,12,32,10
"Lee Spurr","Fremantle",2016,"Away",17.82,10,22,11
"Lee Spurr","Fremantle",2016,"Home",18.36,14,26,11
"Lee Spurr","Fremantle",2017,"Away",18.86,15,23,7
"Lee Spurr","Fremantle",2017,"Home",17,10,26,9
"Leek Aleer","GWS Giants",2022,"Away",9.5,5,14,2
"Leek Aleer","GWS Giants",2022,"Home",9.5,7,12,2
"Leigh Adams","North Melbourne",2014,"Away",18,9,29,11
"Leigh Adams","North Melbourne",2014,"Home",12.64,7,21,11
"Leigh Montagna","St Kilda",2014,"Away",22.91,13,39,11
"Leigh Montagna","St Kilda",2014,"Home",24.22,13,37,9
"Leigh Montagna","St Kilda",2015,"Away",28.5,22,33,8
"Leigh Montagna","St Kilda",2015,"Home",28.67,23,36,9
"Leigh Montagna","St Kilda",2016,"Away",26,12,33,11
"Leigh Montagna","St Kilda",2016,"Home",27.45,21,40,11
"Leigh Montagna","St Kilda",2017,"Away",25.25,20,34,8
"Leigh Montagna","St Kilda",2017,"Home",24.75,18,31,8
"Lenny Hayes","St Kilda",2014,"Away",22.2,14,32,10
"Lenny Hayes","St Kilda",2014,"Home",24.4,15,34,10
"Leo Connolly","St Kilda",2021,"Away",10.75,10,12,4
"Leo Connolly","St Kilda",2021,"Home",13.33,10,18,3
"Leroy Jetta","Essendon",2014,"Away",8,8,8,1
"Leroy Jetta","Essendon",2014,"Home",10,10,10,1
"Levi Casboult","Carlton",2014,"Away",11,5,16,9
"Levi Casboult","Carlton",2014,"Home",10.1,4,16,10
"Levi Casboult","Carlton",2015,"Away",9.12,5,14,8
"Levi Casboult","Carlton",2015,"Home",9.62,6,11,8
"Levi Casboult","Carlton",2016,"Away",11.5,8,17,10
"Levi Casboult","Carlton",2016,"Home",7.6,0,12,10
"Levi Casboult","Carlton",2017,"Away",9.55,7,13,11
"Levi Casboult","Carlton",2017,"Home",10.45,5,13,11
"Levi Casboult","Carlton",2018,"Away",9.25,6,11,4
"Levi Casboult","Carlton",2018,"Home",8.17,4,14,6
"Levi Casboult","Carlton",2019,"Away",9.2,3,14,10
"Levi Casboult","Carlton",2019,"Home",13.1,8,20,10
"Levi Casboult","Carlton",2020,"Away",8.89,2,17,9
"Levi Casboult","Carlton",2020,"Home",9,6,14,8
"Levi Casboult","Carlton",2021,"Away",8.62,6,12,8
"Levi Casboult","Carlton",2021,"Home",8.4,7,10,5
"Levi Casboult","Gold Coast Suns",2022,"Away",7.64,4,12,11
"Levi Casboult","Gold Coast Suns",2022,"Home",7.7,1,13,10
"Levi Casboult","Gold Coast Suns",2023,"Away",10.25,8,13,4
"Levi Casboult","Gold Coast Suns",2023,"Home",9.88,4,18,8
"Levi Greenwood","Collingwood",2015,"Away",15,6,21,3
"Levi Greenwood","Collingwood",2015,"Home",19.8,16,24,5
"Levi Greenwood","Collingwood",2016,"Away",17.5,13,24,10
"Levi Greenwood","Collingwood",2016,"Home",17.27,10,21,11
"Levi Greenwood","Collingwood",2017,"Away",15.38,9,23,8
"Levi Greenwood","Collingwood",2017,"Home",15.88,12,20,8
"Levi Greenwood","Collingwood",2018,"Away",12,6,16,5
"Levi Greenwood","Collingwood",2018,"Home",14.29,8,22,7
"Levi Greenwood","Collingwood",2019,"Away",15.75,8,21,8
"Levi Greenwood","Collingwood",2019,"Home",14.75,6,21,8
"Levi Greenwood","Collingwood",2020,"Away",13,13,13,1
"Levi Greenwood","Collingwood",2020,"Home",13.33,11,15,3
"Levi Greenwood","Collingwood",2021,"Away",19,19,19,1
"Levi Greenwood","Collingwood",2021,"Home",6,6,6,1
"Levi Greenwood","North Melbourne",2014,"Away",23.6,13,33,10
"Levi Greenwood","North Melbourne",2014,"Home",26.56,20,34,9
"Lewis Jetta","Sydney Swans",2014,"Away",18.27,15,22,11
"Lewis Jetta","Sydney Swans",2014,"Home",16.91,11,24,11
"Lewis Jetta","Sydney Swans",2015,"Away",19.09,11,31,11
"Lewis Jetta","Sydney Swans",2015,"Home",18.64,12,27,11
"Lewis Jetta","West Coast Eagles",2016,"Away",11,8,15,5
"Lewis Jetta","West Coast Eagles",2016,"Home",13.86,9,17,7
"Lewis Jetta","West Coast Eagles",2017,"Away",14.57,9,19,7
"Lewis Jetta","West Coast Eagles",2017,"Home",18.83,12,28,6
"Lewis Jetta","West Coast Eagles",2018,"Away",15.43,12,23,7
"Lewis Jetta","West Coast Eagles",2018,"Home",17.3,12,28,10
"Lewis Jetta","West Coast Eagles",2019,"Away",15.4,8,22,10
