"full_name","team.name","season","sum_disposals","sum_TOG","mean_disposals","mean_TOG","games_played","disp_per_TOG","starting_position"
"Dan Hannebery","Sydney Swans",2014,410,1276,25.62,79.75,16,0.3213,"Mid"
"Dan Hannebery","Sydney Swans",2015,666,1889,30.27,85.86,22,0.3526,"Mid"
"Dan Hannebery","Sydney Swans",2016,688,1883,31.27,85.59,22,0.3654,"Mid"
"Dan Hannebery","Sydney Swans",2017,521,1717,24.81,81.76,21,0.3034,"Mid"
"Dan Hannebery","Sydney Swans",2018,256,1008,18.29,72,14,0.254,"Mid"
"Dan Houston","Port Adelaide",2017,258,1275,16.12,79.69,16,0.2024,"INT"
"Dan Houston","Port Adelaide",2018,370,1753,16.82,79.68,22,0.2111,"INT"
"Dan Houston","Port Adelaide",2019,450,1724,21.43,82.1,21,0.261,"Back"
"Dan Houston","Port Adelaide",2020,258,1247,17.2,83.13,15,0.2069,"Back"
"Dan Houston","Port Adelaide",2021,439,1585,20.9,75.48,21,0.277,"Back"
"Dan Houston","Port Adelaide",2022,485,1687,23.1,80.33,21,0.2875,"Back"
"Dan Houston","Port Adelaide",2023,508,1805,23.09,82.05,22,0.2814,"Back"
"Dane Rampe","Sydney Swans",2014,365,1844,16.59,83.82,22,0.1979,"Back"
"Dane Rampe","Sydney Swans",2015,410,1936,18.64,88,22,0.2118,"Back"
"Dane Rampe","Sydney Swans",2016,391,2058,17.77,93.55,22,0.19,"Back"
"Dane Rampe","Sydney Swans",2017,256,1378,17.07,91.87,15,0.1858,"Back"
"Dane Rampe","Sydney Swans",2018,369,2091,16.77,95.05,22,0.1765,"Back"
"Dane Rampe","Sydney Swans",2019,420,1995,20,95,21,0.2105,"Back"
"Dane Rampe","Sydney Swans",2020,160,1038,14.55,94.36,11,0.1541,"Back"
"Dane Rampe","Sydney Swans",2021,340,1814,17.89,95.47,19,0.1874,"Back"
"Dane Rampe","Sydney Swans",2022,284,2062,12.91,93.73,22,0.1377,"Back"
"Dane Rampe","Sydney Swans",2023,201,1152,15.46,88.62,13,0.1745,"Back"
"Dane Swan","Collingwood",2014,424,1388,24.94,81.65,17,0.3055,"Mid"
"Dane Swan","Collingwood",2015,609,1749,29,83.29,21,0.3482,"Mid"
"Dane Swan","Collingwood",2016,0,1,0,1,1,0,"INT"
"Daniel Cross","Melbourne",2014,367,1490,21.59,87.65,17,0.2463,"Mid"
"Daniel Cross","Melbourne",2015,491,1996,22.32,90.73,22,0.246,"Mid"
"Daniel Currie","Gold Coast Suns",2016,40,362,10,90.5,4,0.1105,"Ruck"
"Daniel Currie","Gold Coast Suns",2017,24,163,12,81.5,2,0.1472,"Ruck"
"Daniel Currie","North Melbourne",2014,22,328,5.5,82,4,0.0671,"Forward"
"Daniel Giansiracusa","Western Bulldogs",2014,163,723,10.87,48.2,15,0.2254,"SUB"
"Daniel Gorringe","Carlton",2016,52,277,13,69.25,4,0.1877,"INT"
"Daniel Gorringe","Gold Coast Suns",2014,34,247,11.33,82.33,3,0.1377,"Ruck"
"Daniel Gorringe","Gold Coast Suns",2015,17,134,8.5,67,2,0.1269,"Forward"
"Daniel Howe","Hawthorn",2015,51,206,12.75,51.5,4,0.2476,"INT"
"Daniel Howe","Hawthorn",2016,149,737,14.9,73.7,10,0.2022,"INT"
"Daniel Howe","Hawthorn",2017,300,1462,16.67,81.22,18,0.2052,"Mid"
"Daniel Howe","Hawthorn",2018,273,1228,18.2,81.87,15,0.2223,"Mid"
"Daniel Howe","Hawthorn",2019,194,961,16.17,80.08,12,0.2019,"Mid"
"Daniel Howe","Hawthorn",2020,53,401,10.6,80.2,5,0.1322,"Mid"
"Daniel Howe","Hawthorn",2021,373,1502,18.65,75.1,20,0.2483,"Forward"
"Daniel Howe","Hawthorn",2022,124,548,13.78,60.89,9,0.2263,"INT"
"Daniel Howe","North Melbourne",2023,154,716,15.4,71.6,10,0.2151,"INT"
"Daniel Jackson","Richmond",2014,219,718,21.9,71.8,10,0.305,"Mid"
"Daniel Lloyd","GWS Giants",2017,81,454,11.57,64.86,7,0.1784,"INT"
"Daniel Lloyd","GWS Giants",2018,165,1056,11.79,75.43,14,0.1562,"Forward"
"Daniel Lloyd","GWS Giants",2019,176,1131,12.57,80.79,14,0.1556,"INT"
"Daniel Lloyd","GWS Giants",2020,123,897,10.25,74.75,12,0.1371,"INT"
"Daniel Lloyd","GWS Giants",2021,185,1147,13.21,81.93,14,0.1613,"Forward"
"Daniel Lloyd","GWS Giants",2022,106,866,9.64,78.73,11,0.1224,"Forward"
"Daniel Lloyd","GWS Giants",2023,243,1564,12.79,82.32,19,0.1554,"Forward"
"Daniel McKenzie","St Kilda",2015,76,485,10.86,69.29,7,0.1567,"INT"
"Daniel McKenzie","St Kilda",2016,114,651,12.67,72.33,9,0.1751,"INT"
"Daniel McKenzie","St Kilda",2017,72,346,14.4,69.2,5,0.2081,"INT"
"Daniel McKenzie","St Kilda",2018,176,1111,13.54,85.46,13,0.1584,"Back"
"Daniel McKenzie","St Kilda",2019,163,1209,10.87,80.6,15,0.1348,"Back"
"Daniel McKenzie","St Kilda",2021,180,847,15,70.58,12,0.2125,"Mid"
"Daniel McKenzie","St Kilda",2022,198,891,16.5,74.25,12,0.2222,"Mid"
"Daniel McStay","Brisbane Lions",2014,107,756,11.89,84,9,0.1415,"INT"
"Daniel McStay","Brisbane Lions",2015,164,1760,8.2,88,20,0.0932,"Forward"
"Daniel McStay","Brisbane Lions",2016,138,1059,11.5,88.25,12,0.1303,"Back"
"Daniel McStay","Brisbane Lions",2017,222,1597,11.68,84.05,19,0.139,"Forward"
"Daniel McStay","Brisbane Lions",2018,172,1579,9.05,83.11,19,0.1089,"Back"
"Daniel McStay","Brisbane Lions",2019,227,1831,10.32,83.23,22,0.124,"Forward"
"Daniel McStay","Brisbane Lions",2020,118,1345,7.87,89.67,15,0.0877,"Forward"
"Daniel McStay","Brisbane Lions",2021,191,1539,10.61,85.5,18,0.1241,"Forward"
"Daniel McStay","Brisbane Lions",2022,219,1552,11.53,81.68,19,0.1411,"Forward"
"Daniel McStay","Collingwood",2023,99,918,9,83.45,11,0.1078,"Forward"
"Daniel Menzel","Geelong Cats",2015,25,138,12.5,69,2,0.1812,"Forward"
"Daniel Menzel","Geelong Cats",2016,257,1436,15.12,84.47,17,0.179,"Forward"
"Daniel Menzel","Geelong Cats",2017,208,1504,12.24,88.47,17,0.1383,"Forward"
"Daniel Menzel","Geelong Cats",2018,133,986,11.08,82.17,12,0.1349,"Forward"
"Daniel Menzel","Sydney Swans",2019,69,519,9.86,74.14,7,0.1329,"INT"
