"season","round.roundNumber","venue.name","full_name","team.name","starting_position","is_home","opponent","kicks","goals","behinds","handballs","disposals","afl_fantasy_score","timeOnGroundPercentage","extendedStats.centreBounceAttendances","extendedStats.kickins","extendedStats.kickinsPlayon","mean_disposals_last_3","mean_disposals_last_5","mean_afl_fp_last_3","mean_afl_fp_last_5"
2023,9,"Adelaide Oval","Bradley Hill","St Kilda","Forward","Away","Adelaide Crows",9,0,0,4,13,52,82,0,0,0,19,19.4,72.33,68.4
2023,9,"Adelaide Oval","Mitch Owens","St Kilda","Forward","Away","Adelaide Crows",7,0,0,6,13,51,91,6,0,0,14.67,14.8,73.67,79.4
2023,9,"Adelaide Oval","Ryan Byrnes","St Kilda","Mid","Away","Adelaide Crows",5,1,0,8,13,55,80,0,0,0,18,19.2,70.33,71.2
2023,9,"Adelaide Oval","Hunter Clark","St Kilda","INT","Away","Adelaide Crows",12,0,0,13,25,77,70,14,0,0,23.33,23.2,84.33,82.8
2023,9,"Adelaide Oval","Callum Wilkie","St Kilda","Back","Away","Adelaide Crows",10,0,0,5,15,59,100,0,1,1,21.67,19.4,83.67,80.6
2023,9,"Adelaide Oval","Mattaes Phillipou","St Kilda","Forward","Away","Adelaide Crows",6,0,1,12,18,52,84,2,0,0,14.33,15,49.67,53.6
2023,9,"Adelaide Oval","Nasiah Wanganeen-Milera","St Kilda","Back","Away","Adelaide Crows",13,0,1,3,16,53,84,0,3,2,21.33,20,93,80
2023,9,"Adelaide Oval","Mason Wood","St Kilda","Mid","Away","Adelaide Crows",11,2,0,7,18,109,87,0,0,0,17.67,19.6,86.33,84.4
2023,9,"Adelaide Oval","Ben Paton","St Kilda","INT","Away","Adelaide Crows",6,0,0,9,15,52,79,0,0,0,15,15,68.67,65.2
2023,9,"Adelaide Oval","Cooper Sharman","St Kilda","INT","Away","Adelaide Crows",4,0,0,3,7,27,70,0,0,0,NA,NA,NA,NA
2023,9,"Adelaide Oval","Dougal Howard","St Kilda","Back","Away","Adelaide Crows",7,0,0,2,9,31,88,0,0,0,9,10,35.67,41.2
2023,9,"Adelaide Oval","Anthony Caminiti","St Kilda","INT","Away","Adelaide Crows",6,2,2,4,10,64,86,0,0,0,8,9,49.33,56.4
2023,9,"Adelaide Oval","Tim Membrey","St Kilda","Forward","Away","Adelaide Crows",6,1,1,5,11,44,59,0,0,0,10.67,NA,45,NA
2023,9,"Adelaide Oval","Josh Battle","St Kilda","Back","Away","Adelaide Crows",12,0,0,1,13,60,87,0,0,0,12,14.6,53.67,65.2
2023,9,"Adelaide Oval","Jack Sinclair","St Kilda","Back","Away","Adelaide Crows",15,0,0,8,23,72,84,12,2,2,26.33,26.6,90,90.6
2023,9,"Adelaide Oval","Jack Bytel","St Kilda","SUB","Away","Adelaide Crows",3,0,0,4,7,29,30,5,0,0,5.67,7.2,21.33,32.8
2023,9,"Adelaide Oval","Jack Higgins","St Kilda","Forward","Away","Adelaide Crows",11,3,0,7,18,99,86,0,0,0,16,14.6,76.67,67.8
2023,9,"Adelaide Oval","Dan Butler","St Kilda","Forward","Away","Adelaide Crows",6,1,2,4,10,56,84,0,0,0,8.67,9.4,46.33,52.8
2023,9,"Adelaide Oval","Sebastian Ross","St Kilda","Mid","Away","Adelaide Crows",11,0,0,8,19,82,70,21,0,0,19.33,21.6,67.67,69.2
2023,9,"MCG","Jamie Elliott","Collingwood","Forward","Home","GWS Giants",9,3,1,4,13,75,82,4,0,0,13,12.2,76.33,66.8
2023,9,"MCG","Jack Ginnivan","Collingwood","INT","Home","GWS Giants",6,2,1,1,7,36,72,0,0,0,7.67,9.6,37.67,46.8
2023,9,"MCG","Beau McCreery","Collingwood","INT","Home","GWS Giants",8,2,1,2,10,54,73,0,0,0,8.67,10.6,52.33,58.4
2023,9,"MCG","John Noble","Collingwood","INT","Home","GWS Giants",16,0,0,8,24,103,78,0,3,3,22.67,22.8,94.33,92.6
2023,9,"MCG","Nathan Murphy","Collingwood","Back","Home","GWS Giants",8,0,0,3,11,54,100,0,0,0,10,11,48.67,53.6
2023,9,"MCG","Ash Johnson","Collingwood","Forward","Home","GWS Giants",10,1,0,4,14,70,79,9,0,0,8,8.6,47,50
2023,9,"MCG","Isaac Quaynor","Collingwood","Back","Home","GWS Giants",10,0,0,4,14,55,89,0,2,2,16.33,15,66.33,62
2023,9,"MCG","Nick Daicos","Collingwood","Back","Home","GWS Giants",18,0,1,23,41,115,88,10,5,5,31,35,99.33,114.8
2023,9,"MCG","Tom Mitchell","Collingwood","Mid","Home","GWS Giants",13,0,0,23,36,120,85,16,0,0,29,27.6,97.33,99.2
2023,9,"MCG","Oleg Markov","Collingwood","Back","Home","GWS Giants",11,0,0,5,16,59,77,0,0,0,12.67,14.4,48.33,54.4
2023,9,"MCG","Mason Cox","Collingwood","Ruck","Home","GWS Giants",13,2,1,6,19,128,71,20,0,0,12.67,NA,79.33,NA
2023,9,"MCG","Darcy Moore","Collingwood","Back","Home","GWS Giants",11,0,0,7,18,78,92,0,3,3,20.33,19.2,75.33,72.8
2023,9,"MCG","Bobby Hill","Collingwood","Forward","Home","GWS Giants",7,2,1,4,11,75,75,0,0,0,7.67,8.4,40.33,43
2023,9,"MCG","Jordan De Goey","Collingwood","Mid","Home","GWS Giants",16,1,0,15,31,120,86,25,0,0,24,24.2,77.67,81.8
2023,9,"MCG","Scott Pendlebury","Collingwood","INT","Home","GWS Giants",6,0,0,8,14,37,58,13,0,0,22,23,71.33,77.6
2023,9,"MCG","Brody Mihocek","Collingwood","Forward","Home","GWS Giants",6,2,1,2,8,47,93,0,0,0,8.33,9.6,57.67,53.8
2023,9,"MCG","Brayden Maynard","Collingwood","Back","Home","GWS Giants",9,0,0,6,15,69,74,0,0,0,16.33,17.6,56.67,67.8
2023,9,"MCG","Jack Crisp","Collingwood","Mid","Home","GWS Giants",7,0,0,8,15,65,75,8,0,0,18,20.4,71.33,76
2023,9,"MCG","Taylor Adams","Collingwood","Forward","Home","GWS Giants",7,0,1,13,20,86,82,7,0,0,19.33,18.6,81.67,75
2023,9,"MCG","Will Hoskin-Elliott","Collingwood","Forward","Home","GWS Giants",6,2,1,5,11,51,76,0,0,0,12.33,11.8,61,55.8
2023,9,"MCG","Reef McInnes","Collingwood","SUB","Home","GWS Giants",2,0,0,2,4,19,24,0,0,0,2.33,NA,14.33,NA
2023,9,"MCG","Josh Daicos","Collingwood","Mid","Home","GWS Giants",9,1,0,17,26,92,88,4,0,0,26.67,28,88.33,97.6
2023,9,"MCG","Steele Sidebottom","Collingwood","Mid","Home","GWS Giants",13,0,0,12,25,94,84,0,0,0,23.33,25,88,97
2023,9,"MCG","Cameron Fleeton","GWS Giants","Back","Away","Collingwood",3,0,0,3,6,NA,76,0,0,0,NA,NA,NA,NA
2023,9,"MCG","Matt Flynn","GWS Giants","Ruck","Away","Collingwood",9,0,0,7,16,NA,79,24,0,0,13.33,12.2,NA,NA
2023,9,"MCG","Tom Green","GWS Giants","Mid","Away","Collingwood",11,0,0,19,30,NA,85,22,0,0,33,33,NA,NA
2023,9,"MCG","Nick Haynes","GWS Giants","Back","Away","Collingwood",17,0,0,7,24,NA,96,0,0,0,23.67,22.6,NA,NA
2023,9,"MCG","Harry Himmelberg","GWS Giants","Forward","Away","Collingwood",10,0,0,7,17,NA,84,5,1,1,16.33,16.2,NA,NA
2023,9,"MCG","Stephen Coniglio","GWS Giants","Mid","Away","Collingwood",16,0,2,17,33,NA,85,24,0,0,29,31.6,NA,NA
2023,9,"MCG","Brent Daniels","GWS Giants","Forward","Away","Collingwood",3,0,0,13,16,NA,77,3,0,0,15.33,17.6,NA,NA
2023,9,"MCG","Lachie Whitfield","GWS Giants","Back","Away","Collingwood",14,0,0,15,29,NA,79,0,7,6,27.67,25.8,NA,NA
2023,9,"MCG","James Peatling","GWS Giants","Forward","Away","Collingwood",9,0,2,12,21,NA,79,0,0,0,14.67,13,NA,NA
2023,9,"MCG","Lachie Ash","GWS Giants","Back","Away","Collingwood",18,1,0,14,32,NA,77,0,3,2,28,24.4,NA,NA
2023,9,"MCG","Josh Kelly","GWS Giants","Mid","Away","Collingwood",12,1,0,15,27,NA,86,13,0,0,29.33,30,NA,NA
2023,9,"MCG","Jack Buckley","GWS Giants","Back","Away","Collingwood",7,0,0,1,8,NA,92,0,0,0,13.67,15.4,NA,NA
2023,9,"MCG","Aaron Cadman","GWS Giants","INT","Away","Collingwood",2,0,1,5,7,NA,77,0,0,0,4.67,5,NA,NA
2023,9,"MCG","Callum M. Brown","GWS Giants","INT","Away","Collingwood",5,0,0,3,8,NA,57,0,0,0,9.67,NA,NA,NA
2023,9,"MCG","Finn Callaghan","GWS Giants","Mid","Away","Collingwood",16,1,1,6,22,NA,84,0,0,0,24,21.8,NA,NA
2023,9,"MCG","Ryan Angwin","GWS Giants","INT","Away","Collingwood",6,0,0,6,12,NA,64,0,0,0,10.67,NA,NA,NA
2023,9,"MCG","Toby Bedford","GWS Giants","Forward","Away","Collingwood",2,0,0,7,9,NA,81,0,0,0,10.33,NA,NA,NA
2023,9,"MCG","Jesse Hogan","GWS Giants","Forward","Away","Collingwood",6,3,0,5,11,NA,86,0,0,0,12.33,12.6,NA,NA
2023,9,"MCG","Daniel Lloyd","GWS Giants","INT","Away","Collingwood",5,0,1,11,16,NA,81,0,0,0,12.67,13.2,NA,NA
2023,9,"MCG","Harry Perryman","GWS Giants","Mid","Away","Collingwood",11,0,0,8,19,NA,78,16,0,0,19.33,16.6,NA,NA
2023,9,"MCG","Connor Idun","GWS Giants","Back","Away","Collingwood",7,0,0,11,18,NA,93,0,1,1,19.33,19.8,NA,NA
2023,9,"MCG","Xavier O'Halloran","GWS Giants","Forward","Away","Collingwood",12,1,3,4,16,NA,83,3,0,0,14.67,15,NA,NA
2023,9,"MCG","Callan Ward","GWS Giants","SUB","Away","Collingwood",2,0,1,3,5,NA,20,6,0,0,8.33,12.8,NA,NA
2023,10,"Adelaide Oval","Aliir Aliir","Port Adelaide","Back","Home","Melbourne",5,0,0,2,7,29,100,0,0,0,8.33,9.4,34,36.8
2023,10,"Adelaide Oval","Miles Bergman","Port Adelaide","Back","Home","Melbourne",6,0,0,3,9,44,79,0,0,0,15,15.4,74,70.4
2023,10,"Adelaide Oval","Travis Boak","Port Adelaide","Mid","Home","Melbourne",5,0,0,7,12,42,49,0,0,0,15,19,57,74.2
2023,10,"Adelaide Oval","Riley Bonner","Port Adelaide","Mid","Home","Melbourne",11,0,1,3,14,52,72,0,0,0,15.67,13.6,65.67,56.4
2023,10,"Adelaide Oval","Kane Farrell","Port Adelaide","Back","Home","Melbourne",11,0,0,4,15,52,68,0,2,1,11,13,50.33,52.2
2023,10,"Adelaide Oval","Jeremy Finlayson","Port Adelaide","Forward","Home","Melbourne",7,2,2,2,9,47,87,2,0,0,15.33,15.2,75.67,80.6
2023,10,"Adelaide Oval","Jason Horne-Francis","Port Adelaide","INT","Home","Melbourne",13,1,0,10,23,86,80,12,0,0,19.33,19.2,85.33,78.4
2023,10,"Adelaide Oval","Tom Jonas","Port Adelaide","Back","Home","Melbourne",4,0,0,1,5,32,96,0,0,0,5.67,7,33.33,34.2
2023,10,"Adelaide Oval","Ollie Lord","Port Adelaide","Forward","Home","Melbourne",4,2,1,6,10,40,84,0,0,0,8.33,NA,39.67,NA
2023,10,"Adelaide Oval","Jackson Mead","Port Adelaide","SUB","Home","Melbourne",1,0,0,3,4,26,36,0,0,0,7.33,NA,35.67,NA
2023,10,"Adelaide Oval","Sam Powell-Pepper","Port Adelaide","Forward","Home","Melbourne",12,1,2,5,17,69,91,0,0,0,12,13,62,59.4
2023,10,"Adelaide Oval","Trent McKenzie","Port Adelaide","Back","Home","Melbourne",7,0,0,0,7,34,70,0,2,2,8.33,10.6,40.33,49.8
2023,10,"Adelaide Oval","Jed McEntee","Port Adelaide","Forward","Home","Melbourne",1,0,1,7,8,25,84,0,0,0,8.67,8.8,41.67,41.4
2023,10,"Adelaide Oval","Zak Butters","Port Adelaide","Mid","Home","Melbourne",22,2,1,19,41,148,87,15,0,0,33.67,30.6,125.67,109.4
2023,10,"Adelaide Oval","Darcy Byrne-Jones","Port Adelaide","Forward","Home","Melbourne",10,0,1,4,14,97,83,0,0,0,14.67,14.2,75,77.4
2023,10,"Adelaide Oval","Scott Lycett","Port Adelaide","Ruck","Home","Melbourne",6,0,0,7,13,83,82,20,0,0,9.67,10.2,58.33,57.8
2023,10,"Adelaide Oval","Ollie Wines","Port Adelaide","Mid","Home","Melbourne",8,0,1,18,26,85,70,13,0,0,23,24,84,78.2
2023,10,"Adelaide Oval","Dan Houston","Port Adelaide","Back","Home","Melbourne",24,1,1,9,33,115,85,0,2,2,26,24.4,99.33,98.4
2023,10,"Adelaide Oval","Dylan Williams","Port Adelaide","INT","Home","Melbourne",18,0,0,4,22,82,86,0,3,3,20.67,17.6,78.67,67
2023,10,"Adelaide Oval","Willem Drew","Port Adelaide","INT","Home","Melbourne",11,0,1,11,22,106,76,10,0,0,20.33,20.2,95,95
2023,10,"Adelaide Oval","Francis Evans","Port Adelaide","INT","Home","Melbourne",2,0,0,2,4,37,61,0,0,0,7.67,NA,39.67,NA
2023,10,"Adelaide Oval","Connor Rozee","Port Adelaide","Mid","Home","Melbourne",22,1,0,9,31,121,84,16,0,0,28.33,26.6,98.67,102.6
2023,10,"Adelaide Oval","Ryan Burton","Port Adelaide","Forward","Home","Melbourne",8,1,1,2,10,57,91,0,1,0,13,14.2,61.33,66.8
2023,10,"Adelaide Oval","Angus Brayshaw","Melbourne","Forward","Away","Port Adelaide",5,0,0,10,15,57,86,8,0,0,21.33,22.6,70.33,77.2
2023,10,"Adelaide Oval","Ed Langdon","Melbourne","Mid","Away","Port Adelaide",7,0,1,8,15,38,91,0,0,0,16.33,17.8,53.33,63.4
2023,10,"Adelaide Oval","Jake Lever","Melbourne","Back","Away","Port Adelaide",3,0,0,7,10,37,100,0,0,0,10,12.2,39.33,47.6
2023,10,"Adelaide Oval","Lachie Hunter","Melbourne","Mid","Away","Port Adelaide",16,1,0,8,24,88,89,0,0,0,21.33,20.8,71.33,66.8
2023,10,"Adelaide Oval","James Jordon","Melbourne","SUB","Away","Port Adelaide",4,0,0,2,6,24,25,2,0,0,11,14.4,41.33,51
2023,10,"Adelaide Oval","Charlie Spargo","Melbourne","INT","Away","Port Adelaide",6,1,0,6,12,50,71,0,0,0,8.33,8.8,36.67,44.8
2023,10,"Adelaide Oval","Clayton Oliver","Melbourne","Mid","Away","Port Adelaide",17,0,0,13,30,108,86,20,0,0,30.67,32,112.67,113.2
2023,10,"Adelaide Oval","Trent Rivers","Melbourne","Back","Away","Port Adelaide",16,0,0,3,19,77,81,0,1,1,20.67,18.8,81,74.4
2023,10,"Adelaide Oval","Brodie Grundy","Melbourne","Forward","Away","Port Adelaide",5,1,0,7,12,71,69,10,0,0,9,12,59.33,66.4
2023,10,"Adelaide Oval","Steven May","Melbourne","Back","Away","Port Adelaide",19,0,0,4,23,80,100,0,10,10,17,17.4,66,65.2
2023,10,"Adelaide Oval","Christian Salem","Melbourne","Back","Away","Port Adelaide",11,0,0,7,18,73,84,0,3,3,NA,NA,NA,NA
2023,10,"Adelaide Oval","Christian Petracca","Melbourne","Mid","Away","Port Adelaide",13,1,2,9,22,85,82,14,0,0,26,27.8,89.33,103.2
2023,10,"Adelaide Oval","Kysaiah Pickett","Melbourne","Mid","Away","Port Adelaide",2,1,0,4,6,28,66,3,0,0,8.67,10,51.67,55.4
2023,10,"Adelaide Oval","Michael Hibberd","Melbourne","Back","Away","Port Adelaide",7,0,0,3,10,32,97,0,0,0,14,14.6,51.67,51.6
2023,10,"Adelaide Oval","Jake Bowey","Melbourne","INT","Away","Port Adelaide",5,0,0,5,10,32,54,0,0,0,13.67,14.4,52.33,55.4
2023,10,"Adelaide Oval","Bayley Fritsch","Melbourne","Forward","Away","Port Adelaide",10,2,1,3,13,74,87,0,0,0,11.67,11.2,57.33,58.2
2023,10,"Adelaide Oval","Alex Neal-Bullen","Melbourne","INT","Away","Port Adelaide",6,0,0,6,12,46,73,2,0,0,12.33,13.4,64.67,67.6
2023,10,"Adelaide Oval","Kade Chandler","Melbourne","Forward","Away","Port Adelaide",8,1,1,5,13,68,70,0,0,0,11.67,13.6,48.67,62.2
2023,10,"Adelaide Oval","Max Gawn","Melbourne","Ruck","Away","Port Adelaide",8,0,0,4,12,66,87,12,0,0,15,15.2,87.33,88.8
2023,10,"Adelaide Oval","Judd McVee","Melbourne","Back","Away","Port Adelaide",3,0,0,3,6,39,67,0,0,0,10,11.8,40.67,46
2023,10,"Adelaide Oval","Jack Viney","Melbourne","Forward","Away","Port Adelaide",10,0,0,8,18,63,79,17,0,0,23.33,24.4,89.67,92.2
2023,10,"Adelaide Oval","Jacob van Rooyen","Melbourne","Forward","Away","Port Adelaide",7,1,1,3,10,43,74,0,0,0,10.67,9,49.67,47.8
2023,10,"Adelaide Oval","Tom McDonald","Melbourne","INT","Away","Port Adelaide",4,2,1,4,8,40,83,0,0,0,10,10.6,55.67,55.2
2023,10,"Marvel Stadium","Aaron Hall","North Melbourne","INT","Home","Sydney Swans",15,0,0,6,21,74,87,0,3,3,24.33,NA,97.67,NA
2023,10,"Marvel Stadium","Daniel Howe","North Melbourne","SUB","Home","Sydney Swans",8,0,0,3,11,43,34,0,0,0,11,14.8,45.33,56.8
2023,10,"Marvel Stadium","Nick Larkey","North Melbourne","Forward","Home","Sydney Swans",8,2,1,6,14,70,100,0,0,0,10,8.6,64,53.6
2023,10,"Marvel Stadium","Griffin Logue","North Melbourne","Back","Home","Sydney Swans",3,0,0,8,11,32,94,0,0,0,10.67,12,49,50.8
2023,10,"Marvel Stadium","Miller Bergman","North Melbourne","Back","Home","Sydney Swans",8,0,0,3,11,56,75,0,0,0,12.33,12.2,51.33,50.6
2023,10,"Marvel Stadium","Callum Coleman-Jones","North Melbourne","Forward","Home","Sydney Swans",11,2,0,5,16,105,90,6,0,0,NA,NA,NA,NA
2023,10,"Marvel Stadium","Paul Curtis","North Melbourne","INT","Home","Sydney Swans",3,1,1,2,5,21,72,0,0,0,10,9,38.33,34.2
2023,10,"Marvel Stadium","Blake Drury","North Melbourne","INT","Home","Sydney Swans",2,0,0,4,6,14,41,0,0,0,8.67,NA,30.67,NA
2023,10,"Marvel Stadium","Eddie Ford","North Melbourne","Back","Home","Sydney Swans",8,1,0,13,21,78,64,0,0,0,NA,NA,NA,NA
2023,10,"Marvel Stadium","George Wardlaw","North Melbourne","Mid","Home","Sydney Swans",9,0,0,7,16,82,63,18,0,0,NA,NA,NA,NA
2023,10,"Marvel Stadium","Jack Ziebell","North Melbourne","Back","Home","Sydney Swans",19,0,0,2,21,95,84,0,6,6,28,25.4,122.33,110.8
2023,10,"Marvel Stadium","Todd Goldstein","North Melbourne","Ruck","Home","Sydney Swans",6,1,0,11,17,96,90,26,0,0,19,16.4,108,92
2023,10,"Marvel Stadium","Will Phillips","North Melbourne","INT","Home","Sydney Swans",2,0,0,14,16,54,77,23,0,0,14.33,15.2,46,54.2
2023,10,"Marvel Stadium","Liam Shiels","North Melbourne","Mid","Home","Sydney Swans",7,0,0,5,12,64,77,0,0,0,19,17.4,88.67,83
2023,10,"Marvel Stadium","Jy Simpkin","North Melbourne","Mid","Home","Sydney Swans",18,2,0,10,28,115,90,26,0,0,22.67,20.8,85,81
2023,10,"Marvel Stadium","Harry Sheezel","North Melbourne","Mid","Home","Sydney Swans",16,2,2,9,25,112,90,11,0,0,25.67,23.6,97,92.8
2023,10,"Marvel Stadium","Bailey Scott","North Melbourne","Forward","Home","Sydney Swans",23,1,0,10,33,121,89,0,0,0,23,19.6,87,75.8
2023,10,"Marvel Stadium","Phoenix Spicer","North Melbourne","Forward","Home","Sydney Swans",4,0,0,6,10,48,64,0,0,0,NA,NA,NA,NA
2023,10,"Marvel Stadium","Ben McKay","North Melbourne","Back","Home","Sydney Swans",8,0,0,2,10,48,97,0,0,0,11.67,10.8,55.67,50.6
2023,10,"Marvel Stadium","Hugh Greenwood","North Melbourne","Mid","Home","Sydney Swans",6,0,0,17,23,87,80,18,0,0,16.67,14.2,62.33,53.2
2023,10,"Marvel Stadium","Luke McDonald","North Melbourne","Back","Home","Sydney Swans",11,0,0,9,20,76,86,0,0,0,18.67,19.2,79.67,83
2023,10,"Marvel Stadium","Tom Powell","North Melbourne","Forward","Home","Sydney Swans",7,1,0,5,12,50,79,0,0,0,13,15,48.33,51.4
2023,10,"Marvel Stadium","Jaidyn Stephenson","North Melbourne","Forward","Home","Sydney Swans",4,1,0,1,5,39,80,0,0,0,10.33,10.6,50.67,50.8
2023,10,"Marvel Stadium","Braeden Campbell","Sydney Swans","INT","Away","North Melbourne",3,1,0,5,8,NA,70,0,0,0,11.33,13.2,NA,NA
2023,10,"Marvel Stadium","Ryan Clarke","Sydney Swans","Forward","Away","North Melbourne",5,0,0,8,13,NA,80,0,0,0,11.67,11.4,NA,NA
2023,10,"Marvel Stadium","Aaron Francis","Sydney Swans","Back","Away","North Melbourne",6,0,0,3,9,NA,89,0,0,0,10.33,9,NA,NA
2023,10,"Marvel Stadium","Lance Franklin","Sydney Swans","Forward","Away","North Melbourne",8,3,1,5,13,NA,93,0,0,0,10,9.8,NA,NA
2023,10,"Marvel Stadium","Will Gould","Sydney Swans","INT","Away","North Melbourne",4,0,0,2,6,NA,75,0,0,0,5.67,NA,NA,NA
2023,10,"Marvel Stadium","James Rowbottom","Sydney Swans","Mid","Away","North Melbourne",8,0,0,7,15,NA,82,20,0,0,19,17.4,NA,NA
2023,10,"Marvel Stadium","Angus Sheldrick","Sydney Swans","SUB","Away","North Melbourne",0,0,0,2,2,NA,18,3,0,0,NA,NA,NA,NA
2023,10,"Marvel Stadium","Dylan Stephens","Sydney Swans","INT","Away","North Melbourne",6,0,1,3,9,NA,66,0,0,0,10,11.8,NA,NA
2023,10,"Marvel Stadium","Chad Warner","Sydney Swans","Mid","Away","North Melbourne",21,1,0,10,31,NA,86,18,0,0,28,26.4,NA,NA
2023,10,"Marvel Stadium","Harry Cunningham","Sydney Swans","Back","Away","North Melbourne",4,0,0,7,11,NA,82,0,0,0,13.67,13.4,NA,NA
2023,10,"Marvel Stadium","Nick Blakey","Sydney Swans","Back","Away","North Melbourne",12,0,0,7,19,NA,83,0,3,3,20,18.2,NA,NA
2023,10,"Marvel Stadium","Justin McInerney","Sydney Swans","Mid","Away","North Melbourne",7,1,1,8,15,NA,82,0,0,0,18,14.6,NA,NA
2023,10,"Marvel Stadium","Luke Parker","Sydney Swans","Mid","Away","North Melbourne",15,1,0,13,28,NA,87,27,0,0,29.67,28.6,NA,NA
2023,10,"Marvel Stadium","Tom Papley","Sydney Swans","Forward","Away","North Melbourne",6,0,0,5,11,NA,79,16,0,0,11.67,11,NA,NA
2023,10,"Marvel Stadium","Oliver Florent","Sydney Swans","Back","Away","North Melbourne",10,0,0,12,22,NA,87,0,1,1,23.33,18.8,NA,NA
2023,10,"Marvel Stadium","Robbie Fox","Sydney Swans","Back","Away","North Melbourne",14,0,0,14,28,NA,96,0,0,0,22.33,20.2,NA,NA
2023,10,"Marvel Stadium","Lachlan McAndrew","Sydney Swans","Ruck","Away","North Melbourne",3,0,1,6,9,NA,66,20,0,0,NA,NA,NA,NA
2023,10,"Marvel Stadium","Jake Lloyd","Sydney Swans","Back","Away","North Melbourne",15,0,0,4,19,NA,85,0,2,2,22.33,22.2,NA,NA
2023,10,"Marvel Stadium","Isaac Heeney","Sydney Swans","Forward","Away","North Melbourne",8,1,1,7,15,NA,90,3,0,0,16.33,16.4,NA,NA
2023,10,"Marvel Stadium","Hayden McLean","Sydney Swans","Forward","Away","North Melbourne",8,2,1,5,13,NA,87,4,0,0,15,13.2,NA,NA
2023,10,"Marvel Stadium","Errol Gulden","Sydney Swans","Mid","Away","North Melbourne",15,1,0,9,24,NA,85,9,0,0,33.33,28.6,NA,NA
2023,10,"Marvel Stadium","Will Hayward","Sydney Swans","Forward","Away","North Melbourne",8,1,1,3,11,NA,79,0,0,0,11,11.4,NA,NA
2023,10,"Marvel Stadium","Peter Ladhams","Sydney Swans","INT","Away","North Melbourne",5,2,0,1,6,NA,52,8,0,0,13.67,14.4,NA,NA
2023,10,"Mars Stadium","Oskar Baker","Western Bulldogs","Mid","Home","Adelaide Crows",18,0,2,2,20,74,77,0,0,0,16.67,17,64.67,67.8
2023,10,"Mars Stadium","Bailey Dale","Western Bulldogs","Back","Home","Adelaide Crows",26,0,0,10,36,130,85,0,7,4,26.33,24,98.67,87.4
2023,10,"Mars Stadium","Caleb Daniel","Western Bulldogs","INT","Home","Adelaide Crows",12,1,0,18,30,117,80,9,0,0,24.33,24.4,99.67,99
2023,10,"Mars Stadium","Taylor Duryea","Western Bulldogs","Back","Home","Adelaide Crows",8,0,0,6,14,58,87,0,1,1,13,12.2,52.67,51.4
2023,10,"Mars Stadium","Arthur Jones","Western Bulldogs","Forward","Home","Adelaide Crows",4,0,2,2,6,24,69,0,0,0,10.67,10.6,47,44.8
2023,10,"Mars Stadium","Tim O'Brien","Western Bulldogs","INT","Home","Adelaide Crows",5,0,0,3,8,45,82,0,0,0,9.67,NA,50.33,NA
2023,10,"Mars Stadium","James O'Donnell","Western Bulldogs","INT","Home","Adelaide Crows",2,0,0,2,4,10,71,0,0,0,NA,NA,NA,NA
2023,10,"Mars Stadium","Ed Richards","Western Bulldogs","Back","Home","Adelaide Crows",11,0,1,5,16,68,77,0,2,0,20.67,19.4,86.67,76.8
2023,10,"Mars Stadium","Anthony Scott","Western Bulldogs","Forward","Home","Adelaide Crows",6,2,1,6,12,64,75,0,0,0,11,10.4,60,53.6
2023,10,"Mars Stadium","Jamarra Ugle-Hagan","Western Bulldogs","Forward","Home","Adelaide Crows",8,0,1,5,13,48,81,0,0,0,10.33,11.4,45.67,52
2023,10,"Mars Stadium","Cody Weightman","Western Bulldogs","INT","Home","Adelaide Crows",9,1,2,5,14,76,79,0,0,0,11.33,8.8,53,43.8
2023,10,"Mars Stadium","Jason Johannisen","Western Bulldogs","Back","Home","Adelaide Crows",8,0,1,4,12,43,49,0,0,0,18.67,20.4,77,76.8
2023,10,"Mars Stadium","Bailey Smith","Western Bulldogs","Mid","Home","Adelaide Crows",18,0,1,19,37,121,88,15,0,0,33,29.4,109.33,100.2
2023,10,"Mars Stadium","Tim English","Western Bulldogs","Ruck","Home","Adelaide Crows",11,0,0,10,21,121,82,16,0,0,20,18.2,121.33,118.4
2023,10,"Mars Stadium","Aaron Naughton","Western Bulldogs","Forward","Home","Adelaide Crows",12,1,1,2,14,75,86,0,0,0,12.33,12.6,71.33,75.2
2023,10,"Mars Stadium","Marcus Bontempelli","Western Bulldogs","Mid","Home","Adelaide Crows",12,1,1,18,30,110,84,17,0,0,29,27.4,119,119
2023,10,"Mars Stadium","Tom Liberatore","Western Bulldogs","Mid","Home","Adelaide Crows",14,0,2,19,33,108,84,15,0,0,29.33,28,108.67,100.6
2023,10,"Mars Stadium","Ryan Gardner","Western Bulldogs","Back","Home","Adelaide Crows",6,1,0,3,9,49,87,0,0,0,8.33,NA,41.67,NA
2023,10,"Mars Stadium","Jack Macrae","Western Bulldogs","Forward","Home","Adelaide Crows",15,2,0,11,26,117,76,4,0,0,26,26.6,96.67,96
2023,10,"Mars Stadium","Rory Lobb","Western Bulldogs","Forward","Home","Adelaide Crows",2,1,0,5,7,50,87,4,0,0,7.33,8.6,52.33,56.2
2023,10,"Mars Stadium","Lachlan McNeil","Western Bulldogs","SUB","Home","Adelaide Crows",1,0,0,6,7,22,31,0,0,0,3.33,4.8,12,22
2023,10,"Mars Stadium","Bailey Williams","Western Bulldogs","Mid","Home","Adelaide Crows",13,1,2,9,22,100,81,0,0,0,20,21.4,92.67,93.2
